chrBase 	chr 	base 	strand 	coverage 	freqC 	freqT
chr1.1165024 	chr1 	1165024 	R 	14 	100 	0
chr1.1164931 	chr1 	1164931 	R 	13 	100 	0
chr1.1167675 	chr1 	1167675 	R 	24 	0 	100
chr1.1167906 	chr1 	1167906 	R 	55 	0 	100
chr1.1167865 	chr1 	1167865 	F 	36 	2.78 	97.22
chr1.1167856 	chr1 	1167856 	R 	35 	0 	100
chr1.1167818 	chr1 	1167818 	F 	47 	0 	100
chr1.1167863 	chr1 	1167863 	R 	46 	0 	100
chr1.1167786 	chr1 	1167786 	F 	54 	0 	100
chr1.1167888 	chr1 	1167888 	R 	52 	1.92 	98.08
chr1.1167853 	chr1 	1167853 	F 	39 	0 	100
chr1.1167854 	chr1 	1167854 	R 	36 	0 	100
chr1.1167780 	chr1 	1167780 	F 	49 	0 	100
chr1.1167860 	chr1 	1167860 	F 	44 	0 	100
chr1.1167684 	chr1 	1167684 	R 	25 	0 	100
chr1.1167761 	chr1 	1167761 	R 	25 	0 	100
chr1.1167646 	chr1 	1167646 	F 	11 	0 	100
chr1.1167712 	chr1 	1167712 	R 	22 	0 	100
chr1.1167869 	chr1 	1167869 	R 	53 	0 	100
chr1.1167694 	chr1 	1167694 	R 	25 	0 	100
chr1.1167827 	chr1 	1167827 	R 	37 	0 	100
chr1.1167826 	chr1 	1167826 	F 	49 	0 	100
chr1.1167733 	chr1 	1167733 	R 	23 	0 	100
chr1.1167816 	chr1 	1167816 	F 	47 	0 	100
chr1.1167757 	chr1 	1167757 	R 	25 	0 	100
chr1.1167730 	chr1 	1167730 	R 	24 	0 	100
chr1.1167697 	chr1 	1167697 	R 	24 	0 	100
chr1.1167672 	chr1 	1167672 	R 	23 	0 	100
chr1.1167855 	chr1 	1167855 	F 	34 	0 	100
chr1.1167862 	chr1 	1167862 	F 	36 	0 	100
chr1.1167823 	chr1 	1167823 	F 	49 	0 	100
chr1.1167748 	chr1 	1167748 	R 	23 	0 	100
chr1.1167876 	chr1 	1167876 	R 	54 	0 	100
chr1.1167911 	chr1 	1167911 	R 	55 	0 	100
chr1.1167651 	chr1 	1167651 	F 	11 	0 	100
chr1.1167755 	chr1 	1167755 	R 	24 	0 	100
chr1.1167821 	chr1 	1167821 	R 	38 	0 	100
chr1.1167909 	chr1 	1167909 	R 	55 	0 	100
chr1.1167810 	chr1 	1167810 	F 	48 	0 	100
chr1.1167808 	chr1 	1167808 	F 	55 	0 	100
chr1.1167791 	chr1 	1167791 	F 	54 	0 	100
chr1.1167767 	chr1 	1167767 	R 	25 	4 	96
chr1.1167649 	chr1 	1167649 	F 	10 	0 	100
chr1.1167873 	chr1 	1167873 	R 	47 	2.13 	97.87
chr1.1167718 	chr1 	1167718 	R 	24 	0 	100
chr1.1167687 	chr1 	1167687 	R 	25 	0 	100
chr1.1167671 	chr1 	1167671 	F 	11 	0 	100
chr1.1167820 	chr1 	1167820 	F 	46 	0 	100
chr1.1167904 	chr1 	1167904 	R 	54 	0 	100
chr1.1167690 	chr1 	1167690 	R 	25 	0 	100
chr1.1167655 	chr1 	1167655 	F 	11 	0 	100
chr1.1167824 	chr1 	1167824 	R 	37 	0 	100
chr1.1167766 	chr1 	1167766 	F 	55 	12.73 	87.27
chr1.1167679 	chr1 	1167679 	R 	25 	0 	100
chr1.1167881 	chr1 	1167881 	R 	54 	0 	100
chr1.1167919 	chr1 	1167919 	R 	55 	9.09 	90.91
chr1.1167750 	chr1 	1167750 	R 	25 	0 	100
chr1.1167798 	chr1 	1167798 	F 	52 	0 	100
chr1.1167895 	chr1 	1167895 	R 	55 	0 	100
chr1.1167861 	chr1 	1167861 	R 	48 	0 	100
chr1.1167866 	chr1 	1167866 	R 	46 	0 	100
chr1.1167725 	chr1 	1167725 	R 	25 	0 	100
chr1.1167814 	chr1 	1167814 	F 	53 	0 	100
chr1.1168385 	chr1 	1168385 	R 	23 	78.26 	21.74
chr1.1168344 	chr1 	1168344 	R 	21 	100 	0
chr1.1168313 	chr1 	1168313 	R 	19 	73.68 	26.32
chr1.1168367 	chr1 	1168367 	R 	23 	100 	0
chr1.1168355 	chr1 	1168355 	R 	22 	95.45 	4.55
chr1.1168411 	chr1 	1168411 	R 	23 	95.65 	4.35
chr1.1168408 	chr1 	1168408 	R 	22 	95.45 	4.55
chr1.1168397 	chr1 	1168397 	R 	23 	95.65 	4.35
chr1.1168379 	chr1 	1168379 	R 	22 	90.91 	9.09
chr1.1168321 	chr1 	1168321 	R 	19 	94.74 	5.26
chr1.1168353 	chr1 	1168353 	R 	23 	91.3 	8.7
chr1.1168365 	chr1 	1168365 	R 	23 	91.3 	8.7
chr1.1168325 	chr1 	1168325 	R 	21 	71.43 	28.57
chr1.1170689 	chr1 	1170689 	R 	27 	77.78 	22.22
chr1.1170622 	chr1 	1170622 	R 	23 	91.3 	8.7
chr1.1170682 	chr1 	1170682 	R 	27 	77.78 	22.22
chr1.1170608 	chr1 	1170608 	R 	24 	70.83 	29.17
chr1.1170633 	chr1 	1170633 	R 	27 	74.07 	25.93
chr1.1170602 	chr1 	1170602 	R 	20 	80 	20
chr1.1170598 	chr1 	1170598 	R 	20 	95 	5
chr1.1170613 	chr1 	1170613 	R 	24 	79.17 	20.83
chr1.1171926 	chr1 	1171926 	F 	10 	30 	70
chr1.1171596 	chr1 	1171596 	R 	12 	91.67 	8.33
chr1.1171910 	chr1 	1171910 	F 	10 	30 	70
chr1.1171901 	chr1 	1171901 	F 	12 	66.67 	33.33
chr1.1171694 	chr1 	1171694 	R 	13 	61.54 	38.46
chr1.1171836 	chr1 	1171836 	F 	12 	25 	75
chr1.1171634 	chr1 	1171634 	R 	12 	25 	75
chr1.1171667 	chr1 	1171667 	R 	13 	84.62 	15.38
chr1.1171878 	chr1 	1171878 	F 	12 	16.67 	83.33
chr1.1173259 	chr1 	1173259 	R 	13 	0 	100
chr1.1173338 	chr1 	1173338 	R 	15 	6.67 	93.33
chr1.1173301 	chr1 	1173301 	R 	14 	0 	100
chr1.1173343 	chr1 	1173343 	R 	15 	6.67 	93.33
chr1.1173357 	chr1 	1173357 	R 	15 	13.33 	86.67
chr1.1173283 	chr1 	1173283 	R 	11 	0 	100
chr1.1173265 	chr1 	1173265 	R 	13 	0 	100
chr1.1174292 	chr1 	1174292 	F 	18 	55.56 	44.44
chr1.1174250 	chr1 	1174250 	F 	18 	61.11 	38.89
chr1.1174262 	chr1 	1174262 	F 	18 	72.22 	27.78
chr1.1175143 	chr1 	1175143 	F 	12 	16.67 	83.33
chr1.1175105 	chr1 	1175105 	F 	11 	72.73 	27.27
chr1.1175077 	chr1 	1175077 	F 	12 	83.33 	16.67
chr1.1175174 	chr1 	1175174 	F 	13 	53.85 	46.15
chr1.1175490 	chr1 	1175490 	R 	14 	78.57 	21.43
chr1.1175568 	chr1 	1175568 	R 	15 	46.67 	53.33
chr1.1176221 	chr1 	1176221 	R 	26 	61.54 	38.46
chr1.1176166 	chr1 	1176166 	R 	24 	100 	0
chr1.1176168 	chr1 	1176168 	R 	25 	92 	8
chr1.1176133 	chr1 	1176133 	R 	22 	68.18 	31.82
chr1.1178039 	chr1 	1178039 	F 	13 	100 	0
chr1.1178150 	chr1 	1178150 	R 	17 	58.82 	41.18
chr1.1178085 	chr1 	1178085 	F 	11 	72.73 	27.27
chr1.1178045 	chr1 	1178045 	F 	12 	58.33 	41.67
chr1.1178136 	chr1 	1178136 	R 	17 	94.12 	5.88
chr1.1178105 	chr1 	1178105 	R 	16 	87.5 	12.5
chr1.1178054 	chr1 	1178054 	F 	13 	100 	0
chr1.1177987 	chr1 	1177987 	F 	13 	100 	0
chr1.1178076 	chr1 	1178076 	R 	15 	100 	0
chr1.1178075 	chr1 	1178075 	F 	12 	41.67 	58.33
chr1.1178118 	chr1 	1178118 	R 	17 	94.12 	5.88
chr1.1178014 	chr1 	1178014 	F 	13 	100 	0
chr1.1178162 	chr1 	1178162 	R 	18 	61.11 	38.89
chr1.1178086 	chr1 	1178086 	R 	15 	93.33 	6.67
chr1.1178961 	chr1 	1178961 	F 	24 	100 	0
chr1.1179278 	chr1 	1179278 	R 	11 	63.64 	36.36
chr1.1179322 	chr1 	1179322 	R 	11 	72.73 	27.27
chr1.1178991 	chr1 	1178991 	F 	24 	91.67 	8.33
chr1.1178899 	chr1 	1178899 	F 	24 	100 	0
chr1.1179263 	chr1 	1179263 	R 	11 	90.91 	9.09
chr1.1178954 	chr1 	1178954 	F 	24 	95.83 	4.17
chr1.1178907 	chr1 	1178907 	F 	24 	87.5 	12.5
chr1.1179309 	chr1 	1179309 	R 	11 	100 	0
chr1.1179816 	chr1 	1179816 	F 	11 	100 	0
chr1.1179844 	chr1 	1179844 	F 	10 	90 	10
chr1.1179847 	chr1 	1179847 	F 	11 	100 	0
chr1.1182081 	chr1 	1182081 	F 	22 	0 	100
chr1.1182393 	chr1 	1182393 	R 	26 	19.23 	80.77
chr1.1182026 	chr1 	1182026 	F 	24 	4.17 	95.83
chr1.1182616 	chr1 	1182616 	R 	23 	0 	100
chr1.1182100 	chr1 	1182100 	R 	10 	0 	100
chr1.1182019 	chr1 	1182019 	F 	24 	4.17 	95.83
chr1.1181929 	chr1 	1181929 	F 	10 	10 	90
chr1.1181959 	chr1 	1181959 	R 	14 	35.71 	64.29
chr1.1181942 	chr1 	1181942 	R 	14 	21.43 	78.57
chr1.1182118 	chr1 	1182118 	R 	10 	0 	100
chr1.1182063 	chr1 	1182063 	F 	23 	4.35 	95.65
chr1.1181917 	chr1 	1181917 	F 	12 	8.33 	91.67
chr1.1181976 	chr1 	1181976 	R 	14 	0 	100
chr1.1181928 	chr1 	1181928 	R 	14 	21.43 	78.57
chr1.1182136 	chr1 	1182136 	R 	10 	10 	90
chr1.1182049 	chr1 	1182049 	F 	22 	4.55 	95.45
chr1.1181935 	chr1 	1181935 	F 	12 	8.33 	91.67
chr1.1182328 	chr1 	1182328 	R 	21 	9.52 	90.48
chr1.1182066 	chr1 	1182066 	F 	23 	4.35 	95.65
chr1.1181957 	chr1 	1181957 	R 	13 	30.77 	69.23
chr1.1181992 	chr1 	1181992 	R 	14 	0 	100
chr1.1181920 	chr1 	1181920 	R 	14 	0 	100
chr1.1181919 	chr1 	1181919 	F 	12 	0 	100
chr1.1182082 	chr1 	1182082 	R 	10 	0 	100
chr1.1182004 	chr1 	1182004 	F 	24 	4.17 	95.83
chr1.1182086 	chr1 	1182086 	F 	19 	0 	100
chr1.1181905 	chr1 	1181905 	F 	12 	0 	100
chr1.1182349 	chr1 	1182349 	R 	28 	0 	100
chr1.1182031 	chr1 	1182031 	F 	24 	4.17 	95.83
chr1.1181927 	chr1 	1181927 	F 	12 	0 	100
chr1.1181995 	chr1 	1181995 	R 	14 	14.29 	85.71
chr1.1182047 	chr1 	1182047 	F 	24 	4.17 	95.83
chr1.1182305 	chr1 	1182305 	R 	18 	27.78 	72.22
chr1.1181889 	chr1 	1181889 	F 	12 	0 	100
chr1.1181906 	chr1 	1181906 	R 	14 	7.14 	92.86
chr1.1182554 	chr1 	1182554 	R 	11 	36.36 	63.64
chr1.1181994 	chr1 	1181994 	F 	24 	12.5 	87.5
chr1.1182097 	chr1 	1182097 	R 	10 	30 	70
chr1.1182377 	chr1 	1182377 	R 	28 	0 	100
chr1.1181930 	chr1 	1181930 	R 	14 	28.57 	71.43
chr1.1182530 	chr1 	1182530 	R 	20 	10 	90
chr1.1182397 	chr1 	1182397 	R 	29 	20.69 	79.31
chr1.1182001 	chr1 	1182001 	F 	24 	4.17 	95.83
chr1.1182132 	chr1 	1182132 	R 	10 	0 	100
chr1.1182076 	chr1 	1182076 	F 	22 	0 	100
chr1.1181883 	chr1 	1181883 	F 	13 	0 	100
chr1.1182010 	chr1 	1182010 	F 	24 	8.33 	91.67
chr1.1181936 	chr1 	1181936 	R 	14 	28.57 	71.43
chr1.1182381 	chr1 	1182381 	R 	29 	0 	100
chr1.1181918 	chr1 	1181918 	R 	13 	0 	100
chr1.1182308 	chr1 	1182308 	R 	23 	4.35 	95.65
chr1.1182043 	chr1 	1182043 	F 	24 	4.17 	95.83
chr1.1181887 	chr1 	1181887 	F 	13 	0 	100
chr1.1186895 	chr1 	1186895 	R 	11 	72.73 	27.27
chr1.1186797 	chr1 	1186797 	R 	10 	10 	90
chr1.1186833 	chr1 	1186833 	R 	11 	45.45 	54.55
chr1.1188181 	chr1 	1188181 	R 	11 	100 	0
chr1.1188174 	chr1 	1188174 	R 	11 	63.64 	36.36
chr1.1188133 	chr1 	1188133 	R 	10 	30 	70
chr1.1188125 	chr1 	1188125 	R 	10 	50 	50
chr1.1188193 	chr1 	1188193 	R 	11 	81.82 	18.18
chr1.1188151 	chr1 	1188151 	R 	10 	100 	0
chr1.1192937 	chr1 	1192937 	R 	17 	100 	0
chr1.1192963 	chr1 	1192963 	R 	18 	100 	0
chr1.1203451 	chr1 	1203451 	R 	11 	100 	0
chr1.1203482 	chr1 	1203482 	R 	17 	100 	0
chr1.1203464 	chr1 	1203464 	R 	15 	100 	0
chr1.1208285 	chr1 	1208285 	R 	18 	22.22 	77.78
chr1.1208330 	chr1 	1208330 	R 	20 	60 	40
chr1.1208287 	chr1 	1208287 	R 	20 	10 	90
chr1.1208347 	chr1 	1208347 	R 	21 	14.29 	85.71
chr1.1208296 	chr1 	1208296 	R 	21 	19.05 	80.95
chr1.1208316 	chr1 	1208316 	R 	21 	52.38 	47.62
chr1.1208426 	chr1 	1208426 	F 	22 	4.55 	95.45
chr1.1208405 	chr1 	1208405 	F 	22 	4.55 	95.45
chr1.1208454 	chr1 	1208454 	F 	22 	0 	100
chr1.1208692 	chr1 	1208692 	F 	21 	0 	100
chr1.1209223 	chr1 	1209223 	F 	20 	0 	100
chr1.1209218 	chr1 	1209218 	R 	19 	0 	100
chr1.1209155 	chr1 	1209155 	F 	21 	14.29 	85.71
chr1.1209187 	chr1 	1209187 	F 	21 	0 	100
chr1.1209252 	chr1 	1209252 	F 	18 	83.33 	16.67
chr1.1208815 	chr1 	1208815 	R 	27 	3.7 	96.3
chr1.1209221 	chr1 	1209221 	F 	21 	0 	100
chr1.1208740 	chr1 	1208740 	R 	26 	0 	100
chr1.1209196 	chr1 	1209196 	F 	21 	0 	100
chr1.1208633 	chr1 	1208633 	F 	29 	3.45 	96.55
chr1.1209327 	chr1 	1209327 	R 	15 	0 	100
chr1.1209338 	chr1 	1209338 	R 	14 	0 	100
chr1.1209253 	chr1 	1209253 	R 	22 	0 	100
chr1.1208652 	chr1 	1208652 	F 	30 	3.33 	96.67
chr1.1209170 	chr1 	1209170 	F 	21 	0 	100
chr1.1209229 	chr1 	1209229 	R 	22 	0 	100
chr1.1209228 	chr1 	1209228 	F 	13 	0 	100
chr1.1208661 	chr1 	1208661 	F 	29 	3.45 	96.55
chr1.1209188 	chr1 	1209188 	R 	13 	0 	100
chr1.1208753 	chr1 	1208753 	R 	27 	0 	100
chr1.1209176 	chr1 	1209176 	F 	21 	0 	100
chr1.1209321 	chr1 	1209321 	R 	12 	0 	100
chr1.1209222 	chr1 	1209222 	R 	20 	0 	100
chr1.1209350 	chr1 	1209350 	R 	15 	0 	100
chr1.1209194 	chr1 	1209194 	R 	17 	0 	100
chr1.1208712 	chr1 	1208712 	F 	27 	0 	100
chr1.1209217 	chr1 	1209217 	F 	21 	0 	100
chr1.1209156 	chr1 	1209156 	R 	11 	81.82 	18.18
chr1.1208806 	chr1 	1208806 	R 	27 	0 	100
chr1.1208726 	chr1 	1208726 	F 	29 	0 	100
chr1.1209180 	chr1 	1209180 	R 	16 	0 	100
chr1.1208764 	chr1 	1208764 	R 	26 	0 	100
chr1.1209179 	chr1 	1209179 	F 	21 	0 	100
chr1.1209177 	chr1 	1209177 	R 	17 	0 	100
chr1.1209319 	chr1 	1209319 	R 	15 	0 	100
chr1.1209184 	chr1 	1209184 	F 	19 	0 	100
chr1.1209314 	chr1 	1209314 	R 	15 	0 	100
chr1.1208643 	chr1 	1208643 	F 	30 	3.33 	96.67
chr1.1209171 	chr1 	1209171 	R 	17 	0 	100
chr1.1209185 	chr1 	1209185 	R 	14 	0 	100
chr1.1208709 	chr1 	1208709 	F 	28 	0 	100
chr1.1209270 	chr1 	1209270 	R 	10 	0 	100
chr1.1208774 	chr1 	1208774 	R 	27 	0 	100
chr1.1209341 	chr1 	1209341 	R 	15 	0 	100
chr1.1209190 	chr1 	1209190 	F 	21 	0 	100
chr1.1209224 	chr1 	1209224 	R 	22 	0 	100
chr1.1209191 	chr1 	1209191 	R 	19 	0 	100
chr1.1209344 	chr1 	1209344 	R 	15 	0 	100
chr1.1209197 	chr1 	1209197 	R 	16 	0 	100
chr1.1209297 	chr1 	1209297 	R 	11 	0 	100
chr1.1208727 	chr1 	1208727 	R 	26 	0 	100
chr1.1208639 	chr1 	1208639 	F 	30 	3.33 	96.67
chr1.1208697 	chr1 	1208697 	F 	29 	3.45 	96.55
chr1.1208700 	chr1 	1208700 	F 	29 	0 	100
chr1.1209193 	chr1 	1209193 	F 	19 	0 	100
chr1.1208703 	chr1 	1208703 	F 	27 	0 	100
chr1.1209697 	chr1 	1209697 	R 	21 	0 	100
chr1.1209699 	chr1 	1209699 	R 	23 	4.35 	95.65
chr1.1209727 	chr1 	1209727 	R 	21 	0 	100
chr1.1209686 	chr1 	1209686 	R 	22 	0 	100
chr1.1209725 	chr1 	1209725 	R 	20 	0 	100
chr1.1209721 	chr1 	1209721 	R 	22 	0 	100
chr1.1209730 	chr1 	1209730 	R 	22 	0 	100
chr1.1209765 	chr1 	1209765 	R 	23 	26.09 	73.91
chr1.1209674 	chr1 	1209674 	R 	19 	0 	100
chr1.1216869 	chr1 	1216869 	F 	20 	100 	0
chr1.1216877 	chr1 	1216877 	F 	21 	71.43 	28.57
chr1.1217837 	chr1 	1217837 	R 	10 	90 	10
chr1.1220070 	chr1 	1220070 	F 	11 	90.91 	9.09
chr1.1220134 	chr1 	1220134 	F 	11 	63.64 	36.36
chr1.1220102 	chr1 	1220102 	F 	11 	90.91 	9.09
chr1.1220092 	chr1 	1220092 	F 	11 	90.91 	9.09
chr1.1220137 	chr1 	1220137 	F 	11 	100 	0
chr1.1220114 	chr1 	1220114 	F 	11 	72.73 	27.27
chr1.1221192 	chr1 	1221192 	F 	10 	60 	40
chr1.1221577 	chr1 	1221577 	R 	19 	84.21 	15.79
chr1.1221581 	chr1 	1221581 	R 	19 	68.42 	31.58
chr1.1221159 	chr1 	1221159 	F 	10 	70 	30
chr1.1221531 	chr1 	1221531 	R 	17 	88.24 	11.76
chr1.1221147 	chr1 	1221147 	F 	10 	70 	30
chr1.1221484 	chr1 	1221484 	R 	15 	73.33 	26.67
chr1.1221497 	chr1 	1221497 	R 	15 	13.33 	86.67
chr1.1221494 	chr1 	1221494 	R 	15 	26.67 	73.33
chr1.1221533 	chr1 	1221533 	R 	18 	88.89 	11.11
chr1.1221200 	chr1 	1221200 	F 	10 	60 	40
chr1.1221565 	chr1 	1221565 	R 	19 	47.37 	52.63
chr1.1221823 	chr1 	1221823 	F 	16 	93.75 	6.25
chr1.1221892 	chr1 	1221892 	F 	15 	26.67 	73.33
chr1.1221832 	chr1 	1221832 	F 	16 	100 	0
chr1.1225960 	chr1 	1225960 	R 	11 	100 	0
chr1.1225943 	chr1 	1225943 	R 	10 	100 	0
chr1.1225958 	chr1 	1225958 	R 	11 	72.73 	27.27
chr1.1225917 	chr1 	1225917 	R 	10 	90 	10
chr1.1226002 	chr1 	1226002 	R 	11 	54.55 	45.45
chr1.1225986 	chr1 	1225986 	R 	11 	63.64 	36.36
chr1.1227775 	chr1 	1227775 	F 	12 	50 	50
chr1.1227727 	chr1 	1227727 	F 	15 	33.33 	66.67
chr1.1227795 	chr1 	1227795 	F 	15 	100 	0
chr1.1227816 	chr1 	1227816 	F 	15 	80 	20
chr1.1227750 	chr1 	1227750 	F 	15 	26.67 	73.33
chr1.1233289 	chr1 	1233289 	R 	17 	100 	0
chr1.1233508 	chr1 	1233508 	R 	10 	100 	0
chr1.1233279 	chr1 	1233279 	R 	17 	94.12 	5.88
chr1.1233537 	chr1 	1233537 	R 	10 	20 	80
chr1.1233463 	chr1 	1233463 	R 	10 	90 	10
chr1.1233346 	chr1 	1233346 	R 	17 	100 	0
chr1.1233337 	chr1 	1233337 	R 	16 	75 	25
chr1.1233333 	chr1 	1233333 	R 	17 	82.35 	17.65
chr1.1234116 	chr1 	1234116 	R 	12 	75 	25
chr1.1234126 	chr1 	1234126 	R 	11 	81.82 	18.18
chr1.1234570 	chr1 	1234570 	F 	13 	61.54 	38.46
chr1.1234590 	chr1 	1234590 	F 	13 	53.85 	46.15
chr1.1234608 	chr1 	1234608 	F 	13 	38.46 	61.54
chr1.1237982 	chr1 	1237982 	R 	18 	72.22 	27.78
chr1.1237920 	chr1 	1237920 	R 	16 	100 	0
chr1.1237955 	chr1 	1237955 	R 	18 	61.11 	38.89
chr1.1238000 	chr1 	1238000 	R 	18 	77.78 	22.22
chr1.1238773 	chr1 	1238773 	R 	15 	60 	40
chr1.1238703 	chr1 	1238703 	R 	12 	41.67 	58.33
chr1.1238713 	chr1 	1238713 	R 	12 	58.33 	41.67
chr1.1238725 	chr1 	1238725 	R 	12 	25 	75
chr1.1238798 	chr1 	1238798 	R 	15 	46.67 	53.33
chr1.1243740 	chr1 	1243740 	R 	30 	0 	100
chr1.1243728 	chr1 	1243728 	R 	30 	0 	100
chr1.1243646 	chr1 	1243646 	F 	66 	0 	100
chr1.1243748 	chr1 	1243748 	R 	29 	0 	100
chr1.1243684 	chr1 	1243684 	F 	52 	0 	100
chr1.1243720 	chr1 	1243720 	R 	30 	0 	100
chr1.1243688 	chr1 	1243688 	F 	62 	0 	100
chr1.1243701 	chr1 	1243701 	F 	45 	0 	100
chr1.1243705 	chr1 	1243705 	R 	30 	0 	100
chr1.1243683 	chr1 	1243683 	R 	28 	0 	100
chr1.1243761 	chr1 	1243761 	R 	30 	0 	100
chr1.1243707 	chr1 	1243707 	F 	49 	0 	100
chr1.1243708 	chr1 	1243708 	R 	30 	0 	100
chr1.1243772 	chr1 	1243772 	R 	29 	0 	100
chr1.1243742 	chr1 	1243742 	R 	30 	0 	100
chr1.1243669 	chr1 	1243669 	F 	63 	0 	100
chr1.1243736 	chr1 	1243736 	R 	27 	0 	100
chr1.1243664 	chr1 	1243664 	F 	65 	0 	100
chr1.1243674 	chr1 	1243674 	F 	62 	0 	100
chr1.1243759 	chr1 	1243759 	R 	30 	0 	100
chr1.1243619 	chr1 	1243619 	F 	65 	0 	100
chr1.1243704 	chr1 	1243704 	F 	44 	0 	100
chr1.1243750 	chr1 	1243750 	R 	30 	0 	100
chr1.1243631 	chr1 	1243631 	F 	51 	0 	100
chr1.1243682 	chr1 	1243682 	F 	55 	0 	100
chr1.1243614 	chr1 	1243614 	F 	66 	0 	100
chr1.1243671 	chr1 	1243671 	F 	63 	0 	100
chr1.1243781 	chr1 	1243781 	R 	30 	6.67 	93.33
chr1.1243610 	chr1 	1243610 	F 	66 	1.52 	98.48
chr1.1243678 	chr1 	1243678 	F 	64 	0 	100
chr1.1243685 	chr1 	1243685 	R 	27 	0 	100
chr1.1243689 	chr1 	1243689 	R 	28 	0 	100
chr1.1243702 	chr1 	1243702 	R 	30 	0 	100
chr1.1243774 	chr1 	1243774 	R 	24 	0 	100
chr1.1244168 	chr1 	1244168 	F 	10 	0 	100
chr1.1244326 	chr1 	1244326 	R 	20 	0 	100
chr1.1244190 	chr1 	1244190 	F 	16 	0 	100
chr1.1244235 	chr1 	1244235 	F 	14 	0 	100
chr1.1244707 	chr1 	1244707 	F 	22 	13.64 	86.36
chr1.1244144 	chr1 	1244144 	F 	16 	0 	100
chr1.1244281 	chr1 	1244281 	R 	19 	0 	100
chr1.1244203 	chr1 	1244203 	F 	16 	0 	100
chr1.1244307 	chr1 	1244307 	F 	15 	0 	100
chr1.1244796 	chr1 	1244796 	R 	14 	14.29 	85.71
chr1.1244644 	chr1 	1244644 	F 	22 	0 	100
chr1.1245176 	chr1 	1245176 	F 	17 	94.12 	5.88
chr1.1244140 	chr1 	1244140 	F 	16 	18.75 	81.25
chr1.1244280 	chr1 	1244280 	F 	15 	0 	100
chr1.1244303 	chr1 	1244303 	F 	15 	0 	100
chr1.1244709 	chr1 	1244709 	F 	22 	22.73 	77.27
chr1.1244802 	chr1 	1244802 	R 	14 	0 	100
chr1.1244331 	chr1 	1244331 	F 	15 	0 	100
chr1.1244164 	chr1 	1244164 	F 	14 	0 	100
chr1.1244295 	chr1 	1244295 	F 	13 	0 	100
chr1.1244304 	chr1 	1244304 	R 	20 	0 	100
chr1.1244219 	chr1 	1244219 	F 	13 	0 	100
chr1.1245003 	chr1 	1245003 	F 	12 	33.33 	66.67
chr1.1244332 	chr1 	1244332 	R 	20 	0 	100
chr1.1244977 	chr1 	1244977 	F 	12 	8.33 	91.67
chr1.1244328 	chr1 	1244328 	F 	15 	0 	100
chr1.1244116 	chr1 	1244116 	R 	18 	0 	100
chr1.1244296 	chr1 	1244296 	R 	20 	0 	100
chr1.1244786 	chr1 	1244786 	R 	14 	14.29 	85.71
chr1.1244162 	chr1 	1244162 	F 	14 	0 	100
chr1.1244694 	chr1 	1244694 	F 	22 	0 	100
chr1.1244302 	chr1 	1244302 	R 	19 	0 	100
chr1.1245014 	chr1 	1245014 	F 	10 	50 	50
chr1.1244276 	chr1 	1244276 	F 	15 	0 	100
chr1.1245023 	chr1 	1245023 	F 	13 	76.92 	23.08
chr1.1244661 	chr1 	1244661 	F 	21 	4.76 	95.24
chr1.1244238 	chr1 	1244238 	F 	11 	0 	100
chr1.1244325 	chr1 	1244325 	F 	13 	0 	100
chr1.1244357 	chr1 	1244357 	R 	20 	0 	100
chr1.1244055 	chr1 	1244055 	R 	17 	0 	100
chr1.1245220 	chr1 	1245220 	F 	17 	64.71 	35.29
chr1.1244324 	chr1 	1244324 	R 	20 	0 	100
chr1.1244128 	chr1 	1244128 	R 	17 	0 	100
chr1.1244758 	chr1 	1244758 	R 	13 	7.69 	92.31
chr1.1244192 	chr1 	1244192 	F 	15 	0 	100
chr1.1244266 	chr1 	1244266 	F 	16 	6.25 	93.75
chr1.1244150 	chr1 	1244150 	F 	11 	0 	100
chr1.1244792 	chr1 	1244792 	R 	14 	21.43 	78.57
chr1.1244207 	chr1 	1244207 	F 	16 	0 	100
chr1.1244329 	chr1 	1244329 	R 	20 	0 	100
chr1.1244323 	chr1 	1244323 	F 	14 	0 	100
chr1.1244277 	chr1 	1244277 	R 	13 	0 	100
chr1.1244267 	chr1 	1244267 	R 	25 	80 	20
chr1.1244356 	chr1 	1244356 	F 	14 	0 	100
chr1.1244810 	chr1 	1244810 	R 	14 	35.71 	64.29
chr1.1244176 	chr1 	1244176 	F 	11 	0 	100
chr1.1245184 	chr1 	1245184 	F 	17 	70.59 	29.41
chr1.1244141 	chr1 	1244141 	R 	18 	11.11 	88.89
chr1.1244365 	chr1 	1244365 	R 	20 	10 	90
chr1.1244061 	chr1 	1244061 	R 	18 	0 	100
chr1.1245040 	chr1 	1245040 	F 	13 	46.15 	53.85
