chrBase 	chr 	base 	strand 	coverage 	freqC 	freqT
chr1.1153280 	chr1 	1153280 	F 	20 	100 	0
chr1.1153339 	chr1 	1153339 	R 	25 	44 	56
chr1.1153262 	chr1 	1153262 	F 	20 	100 	0
chr1.1154374 	chr1 	1154374 	R 	15 	86.67 	13.33
chr1.1154216 	chr1 	1154216 	F 	14 	100 	0
chr1.1154234 	chr1 	1154234 	F 	14 	92.86 	7.14
chr1.1154562 	chr1 	1154562 	R 	77 	100 	0
chr1.1154394 	chr1 	1154394 	R 	15 	100 	0
chr1.1154203 	chr1 	1154203 	F 	14 	100 	0
chr1.1154419 	chr1 	1154419 	R 	15 	60 	40
chr1.1154413 	chr1 	1154413 	R 	15 	93.33 	6.67
chr1.1154193 	chr1 	1154193 	F 	14 	100 	0
chr1.1154411 	chr1 	1154411 	R 	15 	100 	0
chr1.1155781 	chr1 	1155781 	F 	42 	97.62 	2.38
chr1.1155825 	chr1 	1155825 	R 	24 	87.5 	12.5
chr1.1155322 	chr1 	1155322 	R 	16 	87.5 	12.5
chr1.1155194 	chr1 	1155194 	R 	46 	93.48 	6.52
chr1.1155326 	chr1 	1155326 	R 	16 	100 	0
chr1.1155577 	chr1 	1155577 	F 	47 	97.87 	2.13
chr1.1155283 	chr1 	1155283 	R 	16 	87.5 	12.5
chr1.1155203 	chr1 	1155203 	R 	46 	97.83 	2.17
chr1.1155873 	chr1 	1155873 	R 	24 	100 	0
chr1.1155218 	chr1 	1155218 	R 	45 	95.56 	4.44
chr1.1155793 	chr1 	1155793 	F 	42 	61.9 	38.1
chr1.1155846 	chr1 	1155846 	R 	24 	95.83 	4.17
chr1.1155783 	chr1 	1155783 	F 	42 	97.62 	2.38
chr1.1155836 	chr1 	1155836 	R 	24 	62.5 	37.5
chr1.1155773 	chr1 	1155773 	F 	42 	97.62 	2.38
chr1.1155238 	chr1 	1155238 	R 	46 	100 	0
chr1.1155824 	chr1 	1155824 	F 	42 	97.62 	2.38
chr1.1156275 	chr1 	1156275 	F 	52 	98.08 	1.92
chr1.1156288 	chr1 	1156288 	F 	52 	92.31 	7.69
chr1.1156293 	chr1 	1156293 	F 	52 	78.85 	21.15
chr1.1157706 	chr1 	1157706 	R 	59 	98.31 	1.69
chr1.1157720 	chr1 	1157720 	R 	59 	96.61 	3.39
chr1.1157685 	chr1 	1157685 	R 	58 	93.1 	6.9
chr1.1157603 	chr1 	1157603 	F 	65 	92.31 	7.69
chr1.1157637 	chr1 	1157637 	F 	65 	96.92 	3.08
chr1.1157590 	chr1 	1157590 	F 	65 	98.46 	1.54
chr1.1157625 	chr1 	1157625 	F 	65 	90.77 	9.23
chr1.1157630 	chr1 	1157630 	F 	65 	98.46 	1.54
chr1.1159279 	chr1 	1159279 	R 	38 	81.58 	18.42
chr1.1159080 	chr1 	1159080 	R 	34 	97.06 	2.94
chr1.1159420 	chr1 	1159420 	R 	10 	100 	0
chr1.1159230 	chr1 	1159230 	F 	12 	100 	0
chr1.1159106 	chr1 	1159106 	F 	13 	92.31 	7.69
chr1.1159195 	chr1 	1159195 	F 	12 	100 	0
chr1.1159497 	chr1 	1159497 	R 	52 	96.15 	3.85
chr1.1159233 	chr1 	1159233 	F 	12 	100 	0
chr1.1159401 	chr1 	1159401 	R 	10 	90 	10
chr1.1159486 	chr1 	1159486 	R 	52 	96.15 	3.85
chr1.1159302 	chr1 	1159302 	R 	38 	94.74 	5.26
chr1.1159423 	chr1 	1159423 	R 	10 	100 	0
chr1.1159212 	chr1 	1159212 	F 	12 	100 	0
chr1.1159088 	chr1 	1159088 	F 	13 	100 	0
chr1.1159413 	chr1 	1159413 	R 	10 	90 	10
chr1.1159110 	chr1 	1159110 	F 	13 	100 	0
chr1.1159218 	chr1 	1159218 	F 	12 	91.67 	8.33
chr1.1159089 	chr1 	1159089 	R 	34 	100 	0
chr1.1159283 	chr1 	1159283 	R 	37 	91.89 	8.11
chr1.1159329 	chr1 	1159329 	R 	37 	100 	0
chr1.1159235 	chr1 	1159235 	F 	12 	100 	0
chr1.1159493 	chr1 	1159493 	R 	52 	100 	0
chr1.1159464 	chr1 	1159464 	R 	52 	100 	0
chr1.1159061 	chr1 	1159061 	R 	34 	100 	0
chr1.1159484 	chr1 	1159484 	R 	52 	100 	0
chr1.1159746 	chr1 	1159746 	R 	31 	90.32 	9.68
chr1.1159753 	chr1 	1159753 	R 	30 	100 	0
chr1.1159721 	chr1 	1159721 	R 	31 	100 	0
chr1.1159923 	chr1 	1159923 	R 	10 	100 	0
chr1.1159955 	chr1 	1159955 	R 	10 	90 	10
chr1.1161035 	chr1 	1161035 	F 	18 	61.11 	38.89
chr1.1161036 	chr1 	1161036 	R 	18 	77.78 	22.22
chr1.1161055 	chr1 	1161055 	R 	18 	100 	0
chr1.1161028 	chr1 	1161028 	R 	18 	94.44 	5.56
chr1.1160987 	chr1 	1160987 	F 	18 	100 	0
chr1.1161027 	chr1 	1161027 	F 	18 	94.44 	5.56
chr1.1161046 	chr1 	1161046 	R 	18 	100 	0
chr1.1162156 	chr1 	1162156 	F 	14 	100 	0
chr1.1162114 	chr1 	1162114 	R 	30 	90 	10
chr1.1162176 	chr1 	1162176 	F 	14 	100 	0
chr1.1162207 	chr1 	1162207 	F 	14 	100 	0
chr1.1162157 	chr1 	1162157 	R 	29 	100 	0
chr1.1162208 	chr1 	1162208 	R 	18 	94.44 	5.56
chr1.1162132 	chr1 	1162132 	R 	30 	96.67 	3.33
chr1.1162199 	chr1 	1162199 	F 	14 	100 	0
chr1.1162171 	chr1 	1162171 	F 	14 	92.86 	7.14
chr1.1162229 	chr1 	1162229 	R 	19 	100 	0
chr1.1162200 	chr1 	1162200 	R 	19 	89.47 	10.53
chr1.1163077 	chr1 	1163077 	R 	27 	100 	0
chr1.1162951 	chr1 	1162951 	R 	26 	96.15 	3.85
chr1.1162962 	chr1 	1162962 	F 	20 	100 	0
chr1.1163034 	chr1 	1163034 	R 	27 	92.59 	7.41
chr1.1162996 	chr1 	1162996 	F 	20 	100 	0
chr1.1163065 	chr1 	1163065 	R 	26 	92.31 	7.69
chr1.1162963 	chr1 	1162963 	R 	26 	100 	0
chr1.1162990 	chr1 	1162990 	F 	20 	95 	5
chr1.1163804 	chr1 	1163804 	F 	41 	97.56 	2.44
chr1.1163719 	chr1 	1163719 	R 	31 	100 	0
chr1.1163808 	chr1 	1163808 	F 	44 	97.73 	2.27
chr1.1163632 	chr1 	1163632 	F 	52 	100 	0
chr1.1163682 	chr1 	1163682 	R 	31 	96.77 	3.23
chr1.1163771 	chr1 	1163771 	F 	44 	95.45 	4.55
chr1.1163654 	chr1 	1163654 	F 	52 	98.08 	1.92
chr1.1163709 	chr1 	1163709 	R 	31 	100 	0
chr1.1163800 	chr1 	1163800 	F 	44 	97.73 	2.27
chr1.1163629 	chr1 	1163629 	F 	52 	100 	0
chr1.1163630 	chr1 	1163630 	R 	11 	100 	0
chr1.1163672 	chr1 	1163672 	R 	31 	100 	0
chr1.1163761 	chr1 	1163761 	F 	44 	100 	0
chr1.1163595 	chr1 	1163595 	R 	11 	100 	0
chr1.1163773 	chr1 	1163773 	F 	44 	97.73 	2.27
chr1.1163671 	chr1 	1163671 	F 	52 	98.08 	1.92
chr1.1163758 	chr1 	1163758 	F 	43 	100 	0
chr1.1163684 	chr1 	1163684 	R 	31 	93.55 	6.45
chr1.1163876 	chr1 	1163876 	R 	27 	100 	0
chr1.1163839 	chr1 	1163839 	R 	27 	96.3 	3.7
chr1.1164699 	chr1 	1164699 	R 	17 	100 	0
chr1.1165138 	chr1 	1165138 	R 	21 	100 	0
chr1.1165024 	chr1 	1165024 	R 	35 	100 	0
chr1.1164485 	chr1 	1164485 	R 	30 	93.33 	6.67
chr1.1164711 	chr1 	1164711 	R 	17 	100 	0
chr1.1164872 	chr1 	1164872 	R 	21 	95.24 	4.76
chr1.1164502 	chr1 	1164502 	R 	30 	93.33 	6.67
chr1.1164555 	chr1 	1164555 	F 	32 	100 	0
chr1.1164459 	chr1 	1164459 	R 	30 	90 	10
chr1.1164888 	chr1 	1164888 	R 	21 	100 	0
chr1.1164855 	chr1 	1164855 	R 	21 	100 	0
chr1.1164564 	chr1 	1164564 	F 	32 	100 	0
chr1.1164988 	chr1 	1164988 	R 	35 	94.29 	5.71
chr1.1167208 	chr1 	1167208 	R 	19 	0 	100
chr1.1167215 	chr1 	1167215 	R 	19 	26.32 	73.68
chr1.1167149 	chr1 	1167149 	F 	16 	0 	100
chr1.1167183 	chr1 	1167183 	R 	19 	0 	100
chr1.1167176 	chr1 	1167176 	R 	19 	0 	100
chr1.1167186 	chr1 	1167186 	R 	19 	0 	100
chr1.1167189 	chr1 	1167189 	R 	19 	0 	100
chr1.1167129 	chr1 	1167129 	F 	16 	0 	100
chr1.1167211 	chr1 	1167211 	R 	19 	0 	100
chr1.1167118 	chr1 	1167118 	F 	16 	0 	100
chr1.1167153 	chr1 	1167153 	F 	16 	6.25 	93.75
chr1.1167219 	chr1 	1167219 	R 	11 	27.27 	72.73
chr1.1167112 	chr1 	1167112 	F 	16 	6.25 	93.75
chr1.1167121 	chr1 	1167121 	F 	16 	6.25 	93.75
chr1.1167145 	chr1 	1167145 	F 	16 	0 	100
chr1.1167157 	chr1 	1167157 	F 	16 	0 	100
chr1.1167202 	chr1 	1167202 	R 	18 	0 	100
chr1.1167389 	chr1 	1167389 	F 	42 	0 	100
chr1.1167493 	chr1 	1167493 	R 	39 	0 	100
chr1.1167906 	chr1 	1167906 	R 	114 	0 	100
chr1.1167377 	chr1 	1167377 	R 	29 	0 	100
chr1.1167453 	chr1 	1167453 	F 	66 	0 	100
chr1.1167786 	chr1 	1167786 	F 	117 	0 	100
chr1.1167888 	chr1 	1167888 	R 	114 	6.14 	93.86
chr1.1167382 	chr1 	1167382 	R 	29 	3.45 	96.55
chr1.1167485 	chr1 	1167485 	R 	39 	0 	100
chr1.1167435 	chr1 	1167435 	F 	66 	0 	100
chr1.1167441 	chr1 	1167441 	F 	66 	0 	100
chr1.1167458 	chr1 	1167458 	F 	66 	0 	100
chr1.1167748 	chr1 	1167748 	R 	77 	0 	100
chr1.1167876 	chr1 	1167876 	R 	114 	3.51 	96.49
chr1.1167911 	chr1 	1167911 	R 	114 	0 	100
chr1.1167445 	chr1 	1167445 	F 	66 	3.03 	96.97
chr1.1167409 	chr1 	1167409 	R 	29 	0 	100
chr1.1167755 	chr1 	1167755 	R 	76 	1.32 	98.68
chr1.1167502 	chr1 	1167502 	R 	39 	0 	100
chr1.1167909 	chr1 	1167909 	R 	114 	0 	100
chr1.1167810 	chr1 	1167810 	F 	117 	0 	100
chr1.1167808 	chr1 	1167808 	F 	117 	0.85 	99.15
chr1.1167412 	chr1 	1167412 	R 	29 	27.59 	72.41
chr1.1167791 	chr1 	1167791 	F 	117 	0 	100
chr1.1167767 	chr1 	1167767 	R 	77 	27.27 	72.73
chr1.1167780 	chr1 	1167780 	F 	114 	0 	100
chr1.1167385 	chr1 	1167385 	F 	42 	0 	100
chr1.1167873 	chr1 	1167873 	R 	109 	6.42 	93.58
chr1.1167386 	chr1 	1167386 	R 	29 	0 	100
chr1.1167718 	chr1 	1167718 	R 	77 	0 	100
chr1.1167390 	chr1 	1167390 	R 	29 	0 	100
chr1.1167904 	chr1 	1167904 	R 	114 	0.88 	99.12
chr1.1167366 	chr1 	1167366 	F 	43 	0 	100
chr1.1167761 	chr1 	1167761 	R 	77 	0 	100
chr1.1167339 	chr1 	1167339 	F 	43 	23.26 	76.74
chr1.1167869 	chr1 	1167869 	R 	114 	0 	100
chr1.1167498 	chr1 	1167498 	R 	39 	0 	100
chr1.1167431 	chr1 	1167431 	F 	66 	46.97 	53.03
chr1.1167400 	chr1 	1167400 	R 	28 	0 	100
chr1.1167766 	chr1 	1167766 	F 	116 	48.28 	51.72
chr1.1167370 	chr1 	1167370 	F 	43 	0 	100
chr1.1167381 	chr1 	1167381 	F 	43 	0 	100
chr1.1167371 	chr1 	1167371 	R 	29 	0 	100
chr1.1167376 	chr1 	1167376 	F 	41 	0 	100
chr1.1167516 	chr1 	1167516 	R 	39 	28.21 	71.79
chr1.1167881 	chr1 	1167881 	R 	114 	0 	100
chr1.1167367 	chr1 	1167367 	R 	29 	0 	100
chr1.1167919 	chr1 	1167919 	R 	113 	40.71 	59.29
chr1.1167392 	chr1 	1167392 	R 	29 	0 	100
chr1.1167750 	chr1 	1167750 	R 	77 	0 	100
chr1.1167798 	chr1 	1167798 	F 	117 	0 	100
chr1.1167447 	chr1 	1167447 	F 	66 	0 	100
chr1.1167895 	chr1 	1167895 	R 	114 	0 	100
chr1.1167513 	chr1 	1167513 	R 	39 	0 	100
chr1.1167733 	chr1 	1167733 	R 	76 	0 	100
chr1.1167505 	chr1 	1167505 	R 	39 	0 	100
chr1.1167816 	chr1 	1167816 	F 	117 	0 	100
chr1.1167725 	chr1 	1167725 	R 	77 	0 	100
chr1.1167757 	chr1 	1167757 	R 	77 	0 	100
chr1.1167814 	chr1 	1167814 	F 	117 	0.85 	99.15
chr1.1167730 	chr1 	1167730 	R 	77 	0 	100
chr1.1168465 	chr1 	1168465 	F 	11 	100 	0
chr1.1168491 	chr1 	1168491 	F 	11 	100 	0
chr1.1168397 	chr1 	1168397 	R 	79 	91.14 	8.86
chr1.1168239 	chr1 	1168239 	F 	34 	76.47 	23.53
chr1.1168385 	chr1 	1168385 	R 	81 	97.53 	2.47
chr1.1168463 	chr1 	1168463 	F 	11 	100 	0
chr1.1168379 	chr1 	1168379 	R 	81 	97.53 	2.47
chr1.1168261 	chr1 	1168261 	F 	34 	94.12 	5.88
chr1.1168276 	chr1 	1168276 	F 	34 	76.47 	23.53
chr1.1168253 	chr1 	1168253 	F 	33 	90.91 	9.09
chr1.1168367 	chr1 	1168367 	R 	81 	100 	0
chr1.1168365 	chr1 	1168365 	R 	80 	98.75 	1.25
chr1.1168411 	chr1 	1168411 	R 	79 	75.95 	24.05
chr1.1168408 	chr1 	1168408 	R 	81 	97.53 	2.47
chr1.1168457 	chr1 	1168457 	F 	11 	72.73 	27.27
chr1.1168247 	chr1 	1168247 	F 	34 	91.18 	8.82
chr1.1168255 	chr1 	1168255 	F 	34 	61.76 	38.24
chr1.1169613 	chr1 	1169613 	R 	10 	90 	10
chr1.1169687 	chr1 	1169687 	R 	10 	90 	10
chr1.1169668 	chr1 	1169668 	R 	10 	80 	20
chr1.1169644 	chr1 	1169644 	R 	10 	100 	0
chr1.1169710 	chr1 	1169710 	R 	10 	100 	0
chr1.1170689 	chr1 	1170689 	R 	73 	100 	0
chr1.1170682 	chr1 	1170682 	R 	74 	90.54 	9.46
chr1.1171085 	chr1 	1171085 	R 	10 	50 	50
chr1.1171046 	chr1 	1171046 	R 	10 	70 	30
chr1.1171082 	chr1 	1171082 	R 	10 	0 	100
chr1.1171967 	chr1 	1171967 	R 	32 	25 	75
chr1.1171579 	chr1 	1171579 	F 	39 	94.87 	5.13
chr1.1171736 	chr1 	1171736 	F 	10 	90 	10
chr1.1171984 	chr1 	1171984 	R 	32 	37.5 	62.5
chr1.1171836 	chr1 	1171836 	F 	54 	46.3 	53.7
chr1.1171953 	chr1 	1171953 	R 	32 	68.75 	31.25
chr1.1171586 	chr1 	1171586 	F 	39 	97.44 	2.56
chr1.1171978 	chr1 	1171978 	R 	32 	6.25 	93.75
chr1.1171734 	chr1 	1171734 	F 	10 	40 	60
chr1.1171837 	chr1 	1171837 	R 	72 	40.28 	59.72
chr1.1171576 	chr1 	1171576 	F 	39 	100 	0
chr1.1171817 	chr1 	1171817 	R 	71 	33.8 	66.2
chr1.1171667 	chr1 	1171667 	R 	41 	100 	0
chr1.1171595 	chr1 	1171595 	F 	39 	100 	0
chr1.1171693 	chr1 	1171693 	F 	10 	90 	10
chr1.1171878 	chr1 	1171878 	F 	54 	44.44 	55.56
chr1.1171694 	chr1 	1171694 	R 	41 	90.24 	9.76
chr1.1173574 	chr1 	1173574 	R 	71 	0 	100
chr1.1173264 	chr1 	1173264 	F 	23 	0 	100
chr1.1173592 	chr1 	1173592 	R 	74 	0 	100
chr1.1173745 	chr1 	1173745 	R 	68 	35.29 	64.71
chr1.1173078 	chr1 	1173078 	R 	14 	21.43 	78.57
chr1.1173423 	chr1 	1173423 	F 	24 	0 	100
chr1.1173455 	chr1 	1173455 	F 	24 	0 	100
chr1.1173250 	chr1 	1173250 	F 	23 	34.78 	65.22
chr1.1173726 	chr1 	1173726 	R 	68 	2.94 	97.06
chr1.1173427 	chr1 	1173427 	F 	24 	0 	100
chr1.1173622 	chr1 	1173622 	F 	29 	0 	100
chr1.1173419 	chr1 	1173419 	F 	24 	37.5 	62.5
chr1.1173180 	chr1 	1173180 	R 	44 	2.27 	97.73
chr1.1173614 	chr1 	1173614 	F 	29 	37.93 	62.07
chr1.1173206 	chr1 	1173206 	R 	44 	43.18 	56.82
chr1.1173192 	chr1 	1173192 	R 	43 	0 	100
chr1.1173142 	chr1 	1173142 	F 	23 	0 	100
chr1.1173186 	chr1 	1173186 	R 	43 	0 	100
chr1.1173357 	chr1 	1173357 	R 	52 	25 	75
chr1.1173154 	chr1 	1173154 	F 	23 	4.35 	95.65
chr1.1173732 	chr1 	1173732 	R 	68 	2.94 	97.06
chr1.1173258 	chr1 	1173258 	F 	23 	0 	100
chr1.1173338 	chr1 	1173338 	R 	52 	0 	100
chr1.1173742 	chr1 	1173742 	R 	68 	0 	100
chr1.1173179 	chr1 	1173179 	F 	23 	4.35 	95.65
chr1.1173465 	chr1 	1173465 	F 	24 	4.17 	95.83
chr1.1173300 	chr1 	1173300 	F 	23 	0 	100
chr1.1173615 	chr1 	1173615 	R 	74 	48.65 	51.35
chr1.1173132 	chr1 	1173132 	F 	21 	47.62 	52.38
chr1.1173343 	chr1 	1173343 	R 	51 	0 	100
chr1.1173255 	chr1 	1173255 	F 	23 	0 	100
chr1.1173044 	chr1 	1173044 	R 	14 	57.14 	42.86
chr1.1173064 	chr1 	1173064 	R 	14 	92.86 	7.14
chr1.1173282 	chr1 	1173282 	F 	23 	0 	100
chr1.1173155 	chr1 	1173155 	R 	44 	2.27 	97.73
chr1.1173611 	chr1 	1173611 	R 	74 	0 	100
chr1.1174377 	chr1 	1174377 	R 	44 	90.91 	9.09
chr1.1174368 	chr1 	1174368 	R 	44 	86.36 	13.64
chr1.1174292 	chr1 	1174292 	F 	61 	57.38 	42.62
chr1.1174356 	chr1 	1174356 	R 	44 	86.36 	13.64
chr1.1174401 	chr1 	1174401 	R 	44 	95.45 	4.55
chr1.1174250 	chr1 	1174250 	F 	60 	98.33 	1.67
chr1.1174262 	chr1 	1174262 	F 	60 	46.67 	53.33
chr1.1175266 	chr1 	1175266 	F 	14 	28.57 	71.43
chr1.1175418 	chr1 	1175418 	F 	15 	93.33 	6.67
chr1.1175419 	chr1 	1175419 	R 	22 	100 	0
chr1.1175105 	chr1 	1175105 	F 	65 	90.77 	9.23
chr1.1175464 	chr1 	1175464 	F 	52 	75 	25
chr1.1175067 	chr1 	1175067 	R 	29 	86.21 	13.79
chr1.1175321 	chr1 	1175321 	F 	14 	28.57 	71.43
chr1.1175465 	chr1 	1175465 	R 	22 	54.55 	45.45
chr1.1175077 	chr1 	1175077 	F 	64 	100 	0
chr1.1175432 	chr1 	1175432 	R 	22 	95.45 	4.55
chr1.1175385 	chr1 	1175385 	F 	15 	93.33 	6.67
chr1.1175489 	chr1 	1175489 	F 	52 	0 	100
chr1.1175227 	chr1 	1175227 	F 	22 	86.36 	13.64
chr1.1175242 	chr1 	1175242 	F 	14 	50 	50
chr1.1175259 	chr1 	1175259 	F 	14 	21.43 	78.57
chr1.1175307 	chr1 	1175307 	F 	14 	92.86 	7.14
chr1.1175078 	chr1 	1175078 	R 	29 	96.55 	3.45
chr1.1175568 	chr1 	1175568 	R 	86 	89.53 	10.47
chr1.1175179 	chr1 	1175179 	F 	21 	90.48 	9.52
chr1.1175058 	chr1 	1175058 	R 	29 	96.55 	3.45
chr1.1175214 	chr1 	1175214 	F 	21 	80.95 	19.05
chr1.1176532 	chr1 	1176532 	F 	49 	77.55 	22.45
chr1.1176720 	chr1 	1176720 	R 	13 	30.77 	69.23
chr1.1176675 	chr1 	1176675 	R 	13 	7.69 	92.31
chr1.1176573 	chr1 	1176573 	F 	48 	47.92 	52.08
chr1.1176221 	chr1 	1176221 	R 	59 	59.32 	40.68
chr1.1176719 	chr1 	1176719 	F 	26 	46.15 	53.85
chr1.1176886 	chr1 	1176886 	R 	37 	35.14 	64.86
chr1.1176935 	chr1 	1176935 	R 	37 	35.14 	64.86
chr1.1178413 	chr1 	1178413 	F 	38 	52.63 	47.37
chr1.1178448 	chr1 	1178448 	F 	37 	100 	0
chr1.1178150 	chr1 	1178150 	R 	51 	92.16 	7.84
chr1.1178403 	chr1 	1178403 	F 	38 	94.74 	5.26
chr1.1177611 	chr1 	1177611 	F 	21 	90.48 	9.52
chr1.1178136 	chr1 	1178136 	R 	51 	92.16 	7.84
chr1.1178404 	chr1 	1178404 	R 	30 	100 	0
chr1.1178422 	chr1 	1178422 	F 	38 	94.74 	5.26
chr1.1178441 	chr1 	1178441 	F 	38 	94.74 	5.26
chr1.1177670 	chr1 	1177670 	R 	44 	100 	0
chr1.1178245 	chr1 	1178245 	F 	41 	95.12 	4.88
chr1.1177641 	chr1 	1177641 	R 	44 	100 	0
chr1.1178118 	chr1 	1178118 	R 	51 	58.82 	41.18
chr1.1178206 	chr1 	1178206 	F 	41 	46.34 	53.66
chr1.1177577 	chr1 	1177577 	F 	21 	47.62 	52.38
chr1.1178489 	chr1 	1178489 	R 	49 	85.71 	14.29
chr1.1178449 	chr1 	1178449 	R 	50 	98 	2
chr1.1178494 	chr1 	1178494 	R 	50 	100 	0
chr1.1177608 	chr1 	1177608 	F 	21 	90.48 	9.52
chr1.1178014 	chr1 	1178014 	F 	22 	95.45 	4.55
chr1.1177987 	chr1 	1177987 	F 	22 	100 	0
chr1.1178162 	chr1 	1178162 	R 	53 	56.6 	43.4
chr1.1177582 	chr1 	1177582 	F 	21 	95.24 	4.76
chr1.1179395 	chr1 	1179395 	F 	53 	35.85 	64.15
chr1.1179449 	chr1 	1179449 	R 	18 	88.89 	11.11
chr1.1179430 	chr1 	1179430 	F 	53 	94.34 	5.66
chr1.1179087 	chr1 	1179087 	R 	11 	90.91 	9.09
chr1.1179127 	chr1 	1179127 	R 	10 	100 	0
chr1.1179473 	chr1 	1179473 	F 	48 	95.83 	4.17
chr1.1179471 	chr1 	1179471 	R 	18 	100 	0
chr1.1179478 	chr1 	1179478 	F 	48 	93.75 	6.25
chr1.1179120 	chr1 	1179120 	R 	11 	100 	0
chr1.1179470 	chr1 	1179470 	F 	48 	100 	0
chr1.1179411 	chr1 	1179411 	F 	53 	90.57 	9.43
chr1.1178817 	chr1 	1178817 	R 	33 	93.94 	6.06
chr1.1178789 	chr1 	1178789 	F 	28 	96.43 	3.57
chr1.1179044 	chr1 	1179044 	R 	49 	63.27 	36.73
chr1.1179030 	chr1 	1179030 	R 	48 	43.75 	56.25
chr1.1178899 	chr1 	1178899 	F 	52 	100 	0
chr1.1178762 	chr1 	1178762 	F 	28 	50 	50
chr1.1179422 	chr1 	1179422 	F 	53 	94.34 	5.66
chr1.1178802 	chr1 	1178802 	R 	34 	94.12 	5.88
chr1.1178752 	chr1 	1178752 	F 	28 	96.43 	3.57
chr1.1179431 	chr1 	1179431 	R 	18 	100 	0
chr1.1179278 	chr1 	1179278 	R 	31 	45.16 	54.84
chr1.1179141 	chr1 	1179141 	F 	13 	76.92 	23.08
chr1.1178790 	chr1 	1178790 	R 	34 	94.12 	5.88
chr1.1179015 	chr1 	1179015 	R 	49 	48.98 	51.02
chr1.1179136 	chr1 	1179136 	F 	13 	100 	0
chr1.1179126 	chr1 	1179126 	F 	13 	100 	0
chr1.1179507 	chr1 	1179507 	F 	47 	17.02 	82.98
chr1.1179322 	chr1 	1179322 	R 	30 	63.33 	36.67
chr1.1178749 	chr1 	1178749 	F 	28 	100 	0
chr1.1178907 	chr1 	1178907 	F 	52 	94.23 	5.77
chr1.1179423 	chr1 	1179423 	R 	18 	88.89 	11.11
chr1.1178743 	chr1 	1178743 	F 	28 	50 	50
chr1.1179309 	chr1 	1179309 	R 	31 	90.32 	9.68
chr1.1181535 	chr1 	1181535 	R 	13 	92.31 	7.69
chr1.1181122 	chr1 	1181122 	R 	29 	96.55 	3.45
chr1.1181112 	chr1 	1181112 	R 	29 	82.76 	17.24
chr1.1181130 	chr1 	1181130 	R 	29 	96.55 	3.45
chr1.1180738 	chr1 	1180738 	F 	35 	97.14 	2.86
chr1.1180873 	chr1 	1180873 	F 	24 	91.67 	8.33
chr1.1181030 	chr1 	1181030 	F 	26 	61.54 	38.46
chr1.1181403 	chr1 	1181403 	F 	20 	100 	0
chr1.1181104 	chr1 	1181104 	R 	29 	82.76 	17.24
chr1.1181067 	chr1 	1181067 	F 	26 	96.15 	3.85
chr1.1181128 	chr1 	1181128 	R 	29 	100 	0
chr1.1181236 	chr1 	1181236 	F 	11 	90.91 	9.09
chr1.1181492 	chr1 	1181492 	R 	13 	7.69 	92.31
chr1.1181065 	chr1 	1181065 	F 	26 	100 	0
chr1.1181374 	chr1 	1181374 	F 	20 	100 	0
chr1.1180894 	chr1 	1180894 	F 	24 	95.83 	4.17
chr1.1180968 	chr1 	1180968 	R 	23 	69.57 	30.43
chr1.1180735 	chr1 	1180735 	F 	35 	80 	20
chr1.1181209 	chr1 	1181209 	F 	11 	100 	0
chr1.1181148 	chr1 	1181148 	R 	28 	85.71 	14.29
chr1.1180874 	chr1 	1180874 	R 	30 	93.33 	6.67
chr1.1182393 	chr1 	1182393 	R 	113 	40.71 	59.29
chr1.1182349 	chr1 	1182349 	R 	114 	0 	100
chr1.1182026 	chr1 	1182026 	F 	102 	0.98 	99.02
chr1.1181875 	chr1 	1181875 	R 	56 	7.14 	92.86
chr1.1182616 	chr1 	1182616 	R 	58 	37.93 	62.07
chr1.1182031 	chr1 	1182031 	F 	102 	1.96 	98.04
chr1.1182100 	chr1 	1182100 	R 	75 	0 	100
chr1.1181927 	chr1 	1181927 	F 	66 	4.55 	95.45
chr1.1181995 	chr1 	1181995 	R 	60 	46.67 	53.33
chr1.1182019 	chr1 	1182019 	F 	102 	0 	100
chr1.1181852 	chr1 	1181852 	R 	56 	3.57 	96.43
chr1.1181929 	chr1 	1181929 	F 	63 	7.94 	92.06
chr1.1181889 	chr1 	1181889 	F 	66 	7.58 	92.42
chr1.1181959 	chr1 	1181959 	R 	59 	0 	100
chr1.1182659 	chr1 	1182659 	R 	10 	10 	90
chr1.1181769 	chr1 	1181769 	F 	11 	90.91 	9.09
chr1.1181865 	chr1 	1181865 	R 	56 	3.57 	96.43
chr1.1182118 	chr1 	1182118 	R 	75 	0 	100
chr1.1181994 	chr1 	1181994 	F 	100 	47 	53
chr1.1182097 	chr1 	1182097 	R 	75 	0 	100
chr1.1181884 	chr1 	1181884 	R 	56 	35.71 	64.29
chr1.1181917 	chr1 	1181917 	F 	66 	40.91 	59.09
chr1.1181976 	chr1 	1181976 	R 	60 	1.67 	98.33
chr1.1182377 	chr1 	1182377 	R 	113 	29.2 	70.8
chr1.1182755 	chr1 	1182755 	F 	30 	60 	40
chr1.1182782 	chr1 	1182782 	F 	14 	7.14 	92.86
chr1.1182708 	chr1 	1182708 	F 	23 	86.96 	13.04
chr1.1182136 	chr1 	1182136 	R 	75 	24 	76
chr1.1181832 	chr1 	1181832 	F 	76 	1.32 	98.68
chr1.1181763 	chr1 	1181763 	F 	11 	54.55 	45.45
chr1.1182095 	chr1 	1182095 	R 	75 	0 	100
chr1.1182734 	chr1 	1182734 	F 	30 	76.67 	23.33
