chrBase 	chr 	base 	strand 	coverage 	freqC 	freqT
chr1.1152603 	chr1 	1152603 	F 	25 	96 	4
chr1.1152716 	chr1 	1152716 	R 	13 	100 	0
chr1.1152688 	chr1 	1152688 	R 	13 	92.31 	7.69
chr1.1152719 	chr1 	1152719 	R 	13 	100 	0
chr1.1152767 	chr1 	1152767 	R 	20 	100 	0
chr1.1152697 	chr1 	1152697 	R 	13 	100 	0
chr1.1152580 	chr1 	1152580 	F 	33 	100 	0
chr1.1152773 	chr1 	1152773 	R 	20 	95 	5
chr1.1153280 	chr1 	1153280 	F 	18 	100 	0
chr1.1153339 	chr1 	1153339 	R 	21 	76.19 	23.81
chr1.1153262 	chr1 	1153262 	F 	18 	100 	0
chr1.1153644 	chr1 	1153644 	F 	13 	76.92 	23.08
chr1.1153667 	chr1 	1153667 	F 	13 	46.15 	53.85
chr1.1153619 	chr1 	1153619 	F 	13 	76.92 	23.08
chr1.1153658 	chr1 	1153658 	F 	13 	76.92 	23.08
chr1.1153629 	chr1 	1153629 	F 	13 	23.08 	76.92
chr1.1154216 	chr1 	1154216 	F 	30 	96.67 	3.33
chr1.1154234 	chr1 	1154234 	F 	30 	93.33 	6.67
chr1.1154203 	chr1 	1154203 	F 	30 	96.67 	3.33
chr1.1154193 	chr1 	1154193 	F 	30 	100 	0
chr1.1154374 	chr1 	1154374 	R 	15 	100 	0
chr1.1154562 	chr1 	1154562 	R 	13 	100 	0
chr1.1154394 	chr1 	1154394 	R 	15 	73.33 	26.67
chr1.1154419 	chr1 	1154419 	R 	15 	100 	0
chr1.1154413 	chr1 	1154413 	R 	15 	93.33 	6.67
chr1.1154411 	chr1 	1154411 	R 	15 	93.33 	6.67
chr1.1155322 	chr1 	1155322 	R 	31 	41.94 	58.06
chr1.1155194 	chr1 	1155194 	R 	72 	88.89 	11.11
chr1.1155326 	chr1 	1155326 	R 	31 	100 	0
chr1.1155283 	chr1 	1155283 	R 	31 	90.32 	9.68
chr1.1155203 	chr1 	1155203 	R 	72 	95.83 	4.17
chr1.1155218 	chr1 	1155218 	R 	72 	97.22 	2.78
chr1.1155238 	chr1 	1155238 	R 	72 	100 	0
chr1.1155781 	chr1 	1155781 	F 	31 	93.55 	6.45
chr1.1155825 	chr1 	1155825 	R 	20 	80 	20
chr1.1155756 	chr1 	1155756 	R 	10 	100 	0
chr1.1155577 	chr1 	1155577 	F 	60 	100 	0
chr1.1155774 	chr1 	1155774 	R 	10 	100 	0
chr1.1155730 	chr1 	1155730 	R 	10 	100 	0
chr1.1155873 	chr1 	1155873 	R 	20 	100 	0
chr1.1155758 	chr1 	1155758 	R 	10 	100 	0
chr1.1155793 	chr1 	1155793 	F 	31 	90.32 	9.68
chr1.1155846 	chr1 	1155846 	R 	20 	90 	10
chr1.1155783 	chr1 	1155783 	F 	31 	96.77 	3.23
chr1.1155836 	chr1 	1155836 	R 	20 	40 	60
chr1.1155732 	chr1 	1155732 	R 	10 	100 	0
chr1.1155773 	chr1 	1155773 	F 	31 	96.77 	3.23
chr1.1155824 	chr1 	1155824 	F 	30 	86.67 	13.33
chr1.1156275 	chr1 	1156275 	F 	16 	100 	0
chr1.1156288 	chr1 	1156288 	F 	16 	81.25 	18.75
chr1.1156293 	chr1 	1156293 	F 	16 	43.75 	56.25
chr1.1157706 	chr1 	1157706 	R 	27 	81.48 	18.52
chr1.1157591 	chr1 	1157591 	R 	13 	100 	0
chr1.1157532 	chr1 	1157532 	F 	20 	65 	35
chr1.1157720 	chr1 	1157720 	R 	27 	100 	0
chr1.1157529 	chr1 	1157529 	F 	20 	60 	40
chr1.1157552 	chr1 	1157552 	R 	13 	0 	100
chr1.1157685 	chr1 	1157685 	R 	25 	52 	48
chr1.1157603 	chr1 	1157603 	F 	35 	94.29 	5.71
chr1.1157542 	chr1 	1157542 	R 	13 	38.46 	61.54
chr1.1157551 	chr1 	1157551 	F 	20 	10 	90
chr1.1157637 	chr1 	1157637 	F 	35 	94.29 	5.71
chr1.1157590 	chr1 	1157590 	F 	35 	100 	0
chr1.1157625 	chr1 	1157625 	F 	35 	94.29 	5.71
chr1.1157581 	chr1 	1157581 	R 	13 	76.92 	23.08
chr1.1157522 	chr1 	1157522 	F 	20 	70 	30
chr1.1157630 	chr1 	1157630 	F 	35 	94.29 	5.71
chr1.1157541 	chr1 	1157541 	F 	20 	45 	55
chr1.1159376 	chr1 	1159376 	F 	11 	81.82 	18.18
chr1.1159279 	chr1 	1159279 	R 	25 	100 	0
chr1.1159080 	chr1 	1159080 	R 	84 	97.62 	2.38
chr1.1158910 	chr1 	1158910 	F 	13 	100 	0
chr1.1159106 	chr1 	1159106 	F 	10 	100 	0
chr1.1159497 	chr1 	1159497 	R 	87 	100 	0
chr1.1159486 	chr1 	1159486 	R 	87 	94.25 	5.75
chr1.1159302 	chr1 	1159302 	R 	25 	100 	0
chr1.1159088 	chr1 	1159088 	F 	10 	100 	0
chr1.1159328 	chr1 	1159328 	F 	11 	100 	0
chr1.1158927 	chr1 	1158927 	F 	13 	92.31 	7.69
chr1.1159110 	chr1 	1159110 	F 	10 	90 	10
chr1.1159089 	chr1 	1159089 	R 	83 	100 	0
chr1.1159283 	chr1 	1159283 	R 	24 	87.5 	12.5
chr1.1158916 	chr1 	1158916 	F 	13 	100 	0
chr1.1159329 	chr1 	1159329 	R 	25 	100 	0
chr1.1159493 	chr1 	1159493 	R 	87 	95.4 	4.6
chr1.1159464 	chr1 	1159464 	R 	87 	98.85 	1.15
chr1.1159061 	chr1 	1159061 	R 	84 	100 	0
chr1.1159484 	chr1 	1159484 	R 	87 	94.25 	5.75
chr1.1159746 	chr1 	1159746 	R 	67 	95.52 	4.48
chr1.1159753 	chr1 	1159753 	R 	67 	100 	0
chr1.1159721 	chr1 	1159721 	R 	67 	98.51 	1.49
chr1.1159923 	chr1 	1159923 	R 	33 	42.42 	57.58
chr1.1159955 	chr1 	1159955 	R 	33 	100 	0
chr1.1161035 	chr1 	1161035 	F 	19 	100 	0
chr1.1161036 	chr1 	1161036 	R 	29 	96.55 	3.45
chr1.1161055 	chr1 	1161055 	R 	28 	100 	0
chr1.1161028 	chr1 	1161028 	R 	29 	86.21 	13.79
chr1.1160987 	chr1 	1160987 	F 	19 	100 	0
chr1.1161027 	chr1 	1161027 	F 	19 	100 	0
chr1.1161046 	chr1 	1161046 	R 	29 	96.55 	3.45
chr1.1162156 	chr1 	1162156 	F 	19 	100 	0
chr1.1162114 	chr1 	1162114 	R 	38 	89.47 	10.53
chr1.1162176 	chr1 	1162176 	F 	19 	94.74 	5.26
chr1.1162207 	chr1 	1162207 	F 	19 	84.21 	15.79
chr1.1162157 	chr1 	1162157 	R 	38 	97.37 	2.63
chr1.1162208 	chr1 	1162208 	R 	25 	96 	4
chr1.1162132 	chr1 	1162132 	R 	38 	92.11 	7.89
chr1.1162199 	chr1 	1162199 	F 	19 	100 	0
chr1.1162171 	chr1 	1162171 	F 	19 	89.47 	10.53
chr1.1162229 	chr1 	1162229 	R 	25 	100 	0
chr1.1162200 	chr1 	1162200 	R 	25 	84 	16
chr1.1163077 	chr1 	1163077 	R 	11 	100 	0
chr1.1162951 	chr1 	1162951 	R 	74 	94.59 	5.41
chr1.1163034 	chr1 	1163034 	R 	11 	100 	0
chr1.1163065 	chr1 	1163065 	R 	11 	90.91 	9.09
chr1.1162963 	chr1 	1162963 	R 	74 	100 	0
chr1.1163804 	chr1 	1163804 	F 	14 	100 	0
chr1.1163719 	chr1 	1163719 	R 	21 	100 	0
chr1.1163808 	chr1 	1163808 	F 	14 	92.86 	7.14
chr1.1163632 	chr1 	1163632 	F 	27 	96.3 	3.7
chr1.1163682 	chr1 	1163682 	R 	21 	100 	0
chr1.1163771 	chr1 	1163771 	F 	17 	100 	0
chr1.1163654 	chr1 	1163654 	F 	27 	96.3 	3.7
chr1.1163709 	chr1 	1163709 	R 	21 	100 	0
chr1.1163800 	chr1 	1163800 	F 	14 	100 	0
chr1.1163629 	chr1 	1163629 	F 	27 	100 	0
chr1.1163630 	chr1 	1163630 	R 	10 	100 	0
chr1.1163672 	chr1 	1163672 	R 	21 	100 	0
chr1.1163761 	chr1 	1163761 	F 	17 	94.12 	5.88
chr1.1163595 	chr1 	1163595 	R 	10 	100 	0
chr1.1163773 	chr1 	1163773 	F 	17 	100 	0
chr1.1163671 	chr1 	1163671 	F 	27 	92.59 	7.41
chr1.1163758 	chr1 	1163758 	F 	17 	100 	0
chr1.1163684 	chr1 	1163684 	R 	21 	95.24 	4.76
chr1.1163876 	chr1 	1163876 	R 	17 	100 	0
chr1.1163839 	chr1 	1163839 	R 	17 	94.12 	5.88
chr1.1164699 	chr1 	1164699 	R 	27 	55.56 	44.44
chr1.1165138 	chr1 	1165138 	R 	17 	88.24 	11.76
chr1.1165024 	chr1 	1165024 	R 	25 	100 	0
chr1.1164485 	chr1 	1164485 	R 	77 	68.83 	31.17
chr1.1164711 	chr1 	1164711 	R 	27 	85.19 	14.81
chr1.1164743 	chr1 	1164743 	F 	15 	40 	60
chr1.1164731 	chr1 	1164731 	F 	15 	93.33 	6.67
chr1.1164710 	chr1 	1164710 	F 	15 	100 	0
chr1.1164721 	chr1 	1164721 	F 	15 	93.33 	6.67
chr1.1164872 	chr1 	1164872 	R 	40 	100 	0
chr1.1164502 	chr1 	1164502 	R 	77 	100 	0
chr1.1164555 	chr1 	1164555 	F 	62 	96.77 	3.23
chr1.1164459 	chr1 	1164459 	R 	77 	96.1 	3.9
chr1.1164888 	chr1 	1164888 	R 	40 	100 	0
chr1.1164855 	chr1 	1164855 	R 	40 	100 	0
chr1.1164564 	chr1 	1164564 	F 	62 	53.23 	46.77
chr1.1164988 	chr1 	1164988 	R 	25 	96 	4
chr1.1167389 	chr1 	1167389 	F 	46 	0 	100
chr1.1167493 	chr1 	1167493 	R 	45 	0 	100
chr1.1167906 	chr1 	1167906 	R 	85 	0 	100
chr1.1167377 	chr1 	1167377 	R 	36 	0 	100
chr1.1167453 	chr1 	1167453 	F 	51 	0 	100
chr1.1167208 	chr1 	1167208 	R 	16 	0 	100
chr1.1167786 	chr1 	1167786 	F 	101 	0 	100
chr1.1167888 	chr1 	1167888 	R 	85 	0 	100
chr1.1167382 	chr1 	1167382 	R 	36 	0 	100
chr1.1167485 	chr1 	1167485 	R 	45 	0 	100
chr1.1167215 	chr1 	1167215 	R 	17 	11.76 	88.24
chr1.1167183 	chr1 	1167183 	R 	11 	0 	100
chr1.1167176 	chr1 	1167176 	R 	12 	0 	100
chr1.1167186 	chr1 	1167186 	R 	12 	0 	100
chr1.1167189 	chr1 	1167189 	R 	12 	0 	100
chr1.1167435 	chr1 	1167435 	F 	51 	0 	100
chr1.1167441 	chr1 	1167441 	F 	50 	0 	100
chr1.1167211 	chr1 	1167211 	R 	17 	0 	100
chr1.1167458 	chr1 	1167458 	F 	51 	0 	100
chr1.1167748 	chr1 	1167748 	R 	39 	0 	100
chr1.1167876 	chr1 	1167876 	R 	85 	0 	100
chr1.1167911 	chr1 	1167911 	R 	85 	0 	100
chr1.1167445 	chr1 	1167445 	F 	51 	0 	100
chr1.1167409 	chr1 	1167409 	R 	36 	0 	100
chr1.1167755 	chr1 	1167755 	R 	39 	0 	100
chr1.1167502 	chr1 	1167502 	R 	45 	0 	100
chr1.1167909 	chr1 	1167909 	R 	85 	0 	100
chr1.1167810 	chr1 	1167810 	F 	101 	0 	100
chr1.1167808 	chr1 	1167808 	F 	101 	0 	100
chr1.1167412 	chr1 	1167412 	R 	36 	22.22 	77.78
chr1.1167791 	chr1 	1167791 	F 	101 	0 	100
chr1.1167767 	chr1 	1167767 	R 	38 	26.32 	73.68
chr1.1167780 	chr1 	1167780 	F 	99 	1.01 	98.99
chr1.1167385 	chr1 	1167385 	F 	48 	0 	100
chr1.1167873 	chr1 	1167873 	R 	83 	0 	100
chr1.1167386 	chr1 	1167386 	R 	36 	0 	100
chr1.1167718 	chr1 	1167718 	R 	39 	0 	100
chr1.1167390 	chr1 	1167390 	R 	36 	0 	100
chr1.1167904 	chr1 	1167904 	R 	85 	0 	100
chr1.1167366 	chr1 	1167366 	F 	48 	0 	100
chr1.1167761 	chr1 	1167761 	R 	39 	0 	100
chr1.1167339 	chr1 	1167339 	F 	48 	27.08 	72.92
chr1.1167869 	chr1 	1167869 	R 	85 	0 	100
chr1.1167498 	chr1 	1167498 	R 	45 	0 	100
chr1.1167431 	chr1 	1167431 	F 	51 	29.41 	70.59
chr1.1167400 	chr1 	1167400 	R 	36 	0 	100
chr1.1167766 	chr1 	1167766 	F 	100 	48 	52
chr1.1167370 	chr1 	1167370 	F 	47 	0 	100
chr1.1167381 	chr1 	1167381 	F 	48 	0 	100
chr1.1167371 	chr1 	1167371 	R 	36 	0 	100
chr1.1167376 	chr1 	1167376 	F 	46 	0 	100
chr1.1167516 	chr1 	1167516 	R 	45 	20 	80
chr1.1167881 	chr1 	1167881 	R 	85 	0 	100
chr1.1167367 	chr1 	1167367 	R 	36 	0 	100
chr1.1167919 	chr1 	1167919 	R 	84 	34.52 	65.48
chr1.1167392 	chr1 	1167392 	R 	36 	0 	100
chr1.1167750 	chr1 	1167750 	R 	39 	0 	100
chr1.1167798 	chr1 	1167798 	F 	101 	0 	100
chr1.1167447 	chr1 	1167447 	F 	51 	0 	100
chr1.1167895 	chr1 	1167895 	R 	85 	0 	100
chr1.1167513 	chr1 	1167513 	R 	45 	0 	100
chr1.1167733 	chr1 	1167733 	R 	39 	0 	100
chr1.1167505 	chr1 	1167505 	R 	45 	0 	100
chr1.1167816 	chr1 	1167816 	F 	100 	1 	99
chr1.1167202 	chr1 	1167202 	R 	12 	0 	100
chr1.1167725 	chr1 	1167725 	R 	39 	0 	100
chr1.1167757 	chr1 	1167757 	R 	39 	0 	100
chr1.1167814 	chr1 	1167814 	F 	101 	0 	100
chr1.1167730 	chr1 	1167730 	R 	39 	0 	100
chr1.1168397 	chr1 	1168397 	R 	160 	94.38 	5.62
chr1.1168239 	chr1 	1168239 	F 	74 	74.32 	25.68
chr1.1168385 	chr1 	1168385 	R 	160 	86.25 	13.75
chr1.1168379 	chr1 	1168379 	R 	160 	98.12 	1.88
chr1.1168261 	chr1 	1168261 	F 	74 	32.43 	67.57
chr1.1168276 	chr1 	1168276 	F 	74 	95.95 	4.05
chr1.1168253 	chr1 	1168253 	F 	74 	20.27 	79.73
chr1.1168367 	chr1 	1168367 	R 	160 	98.12 	1.88
chr1.1168365 	chr1 	1168365 	R 	160 	99.38 	0.62
chr1.1168411 	chr1 	1168411 	R 	161 	100 	0
chr1.1168408 	chr1 	1168408 	R 	161 	97.52 	2.48
chr1.1168247 	chr1 	1168247 	F 	74 	55.41 	44.59
chr1.1168255 	chr1 	1168255 	F 	74 	50 	50
chr1.1169484 	chr1 	1169484 	F 	15 	100 	0
chr1.1169455 	chr1 	1169455 	F 	15 	93.33 	6.67
chr1.1169446 	chr1 	1169446 	F 	15 	93.33 	6.67
chr1.1169434 	chr1 	1169434 	F 	15 	100 	0
chr1.1169643 	chr1 	1169643 	F 	20 	100 	0
chr1.1169613 	chr1 	1169613 	R 	39 	94.87 	5.13
chr1.1169687 	chr1 	1169687 	R 	27 	96.3 	3.7
chr1.1169686 	chr1 	1169686 	F 	20 	100 	0
chr1.1169668 	chr1 	1169668 	R 	27 	85.19 	14.81
chr1.1169644 	chr1 	1169644 	R 	39 	100 	0
chr1.1169710 	chr1 	1169710 	R 	27 	100 	0
chr1.1169667 	chr1 	1169667 	F 	20 	80 	20
chr1.1170524 	chr1 	1170524 	F 	37 	91.89 	8.11
chr1.1170689 	chr1 	1170689 	R 	163 	99.39 	0.61
chr1.1170682 	chr1 	1170682 	R 	164 	61.59 	38.41
chr1.1170903 	chr1 	1170903 	F 	52 	57.69 	42.31
chr1.1170863 	chr1 	1170863 	R 	24 	95.83 	4.17
chr1.1171085 	chr1 	1171085 	R 	45 	60 	40
chr1.1170904 	chr1 	1170904 	R 	24 	20.83 	79.17
chr1.1171046 	chr1 	1171046 	R 	45 	13.33 	86.67
chr1.1170866 	chr1 	1170866 	R 	24 	100 	0
chr1.1170857 	chr1 	1170857 	R 	24 	100 	0
chr1.1170876 	chr1 	1170876 	R 	24 	95.83 	4.17
chr1.1171082 	chr1 	1171082 	R 	45 	0 	100
chr1.1171967 	chr1 	1171967 	R 	18 	0 	100
chr1.1171579 	chr1 	1171579 	F 	23 	95.65 	4.35
chr1.1171736 	chr1 	1171736 	F 	12 	91.67 	8.33
chr1.1171984 	chr1 	1171984 	R 	18 	27.78 	72.22
chr1.1171836 	chr1 	1171836 	F 	30 	36.67 	63.33
chr1.1171953 	chr1 	1171953 	R 	18 	27.78 	72.22
chr1.1171586 	chr1 	1171586 	F 	23 	91.3 	8.7
chr1.1171978 	chr1 	1171978 	R 	18 	5.56 	94.44
chr1.1171734 	chr1 	1171734 	F 	12 	41.67 	58.33
chr1.1171837 	chr1 	1171837 	R 	31 	48.39 	51.61
chr1.1171576 	chr1 	1171576 	F 	23 	100 	0
chr1.1171817 	chr1 	1171817 	R 	32 	25 	75
chr1.1171667 	chr1 	1171667 	R 	42 	97.62 	2.38
chr1.1171595 	chr1 	1171595 	F 	23 	95.65 	4.35
chr1.1171693 	chr1 	1171693 	F 	12 	66.67 	33.33
chr1.1171878 	chr1 	1171878 	F 	30 	3.33 	96.67
chr1.1171694 	chr1 	1171694 	R 	42 	78.57 	21.43
chr1.1173574 	chr1 	1173574 	R 	96 	0 	100
chr1.1173264 	chr1 	1173264 	F 	16 	0 	100
chr1.1173592 	chr1 	1173592 	R 	96 	0 	100
chr1.1173745 	chr1 	1173745 	R 	36 	33.33 	66.67
chr1.1173420 	chr1 	1173420 	R 	13 	46.15 	53.85
chr1.1173078 	chr1 	1173078 	R 	20 	25 	75
chr1.1173423 	chr1 	1173423 	F 	49 	2.04 	97.96
chr1.1173455 	chr1 	1173455 	F 	49 	0 	100
chr1.1173250 	chr1 	1173250 	F 	16 	25 	75
chr1.1173726 	chr1 	1173726 	R 	36 	8.33 	91.67
chr1.1173427 	chr1 	1173427 	F 	49 	0 	100
chr1.1173622 	chr1 	1173622 	F 	11 	0 	100
chr1.1173419 	chr1 	1173419 	F 	49 	26.53 	73.47
chr1.1173180 	chr1 	1173180 	R 	45 	2.22 	97.78
chr1.1173614 	chr1 	1173614 	F 	11 	18.18 	81.82
chr1.1173356 	chr1 	1173356 	F 	21 	33.33 	66.67
chr1.1173206 	chr1 	1173206 	R 	45 	24.44 	75.56
chr1.1173192 	chr1 	1173192 	R 	45 	0 	100
chr1.1173142 	chr1 	1173142 	F 	20 	0 	100
chr1.1173186 	chr1 	1173186 	R 	42 	0 	100
chr1.1173063 	chr1 	1173063 	F 	13 	46.15 	53.85
chr1.1173357 	chr1 	1173357 	R 	52 	30.77 	69.23
chr1.1173154 	chr1 	1173154 	F 	20 	0 	100
chr1.1173360 	chr1 	1173360 	F 	21 	0 	100
chr1.1173732 	chr1 	1173732 	R 	36 	2.78 	97.22
chr1.1173258 	chr1 	1173258 	F 	16 	0 	100
chr1.1173338 	chr1 	1173338 	R 	52 	0 	100
chr1.1173742 	chr1 	1173742 	R 	36 	0 	100
chr1.1173179 	chr1 	1173179 	F 	20 	5 	95
chr1.1173465 	chr1 	1173465 	F 	49 	0 	100
chr1.1173300 	chr1 	1173300 	F 	16 	0 	100
chr1.1173615 	chr1 	1173615 	R 	96 	48.96 	51.04
chr1.1173132 	chr1 	1173132 	F 	19 	42.11 	57.89
chr1.1173043 	chr1 	1173043 	F 	15 	93.33 	6.67
chr1.1173343 	chr1 	1173343 	R 	52 	1.92 	98.08
chr1.1173255 	chr1 	1173255 	F 	16 	0 	100
chr1.1173044 	chr1 	1173044 	R 	20 	80 	20
chr1.1173064 	chr1 	1173064 	R 	20 	50 	50
chr1.1173282 	chr1 	1173282 	F 	16 	0 	100
chr1.1173013 	chr1 	1173013 	F 	15 	73.33 	26.67
chr1.1173155 	chr1 	1173155 	R 	45 	0 	100
chr1.1173611 	chr1 	1173611 	R 	96 	7.29 	92.71
chr1.1174377 	chr1 	1174377 	R 	47 	38.3 	61.7
chr1.1174208 	chr1 	1174208 	F 	16 	50 	50
chr1.1174368 	chr1 	1174368 	R 	47 	8.51 	91.49
chr1.1174186 	chr1 	1174186 	F 	15 	100 	0
chr1.1174292 	chr1 	1174292 	F 	52 	3.85 	96.15
chr1.1174202 	chr1 	1174202 	F 	16 	87.5 	12.5
chr1.1174356 	chr1 	1174356 	R 	47 	29.79 	70.21
chr1.1174190 	chr1 	1174190 	F 	15 	66.67 	33.33
chr1.1174401 	chr1 	1174401 	R 	47 	27.66 	72.34
chr1.1174250 	chr1 	1174250 	F 	53 	66.04 	33.96
chr1.1174262 	chr1 	1174262 	F 	52 	38.46 	61.54
chr1.1174212 	chr1 	1174212 	F 	16 	81.25 	18.75
chr1.1174872 	chr1 	1174872 	F 	10 	90 	10
chr1.1175243 	chr1 	1175243 	R 	14 	92.86 	7.14
chr1.1175418 	chr1 	1175418 	F 	19 	84.21 	15.79
chr1.1175419 	chr1 	1175419 	R 	32 	81.25 	18.75
chr1.1175105 	chr1 	1175105 	F 	37 	35.14 	64.86
chr1.1175464 	chr1 	1175464 	F 	20 	50 	50
chr1.1175067 	chr1 	1175067 	R 	73 	79.45 	20.55
chr1.1175375 	chr1 	1175375 	R 	23 	82.61 	17.39
chr1.1175321 	chr1 	1175321 	F 	23 	82.61 	17.39
chr1.1175465 	chr1 	1175465 	R 	32 	59.38 	40.62
chr1.1175077 	chr1 	1175077 	F 	37 	100 	0
chr1.1175215 	chr1 	1175215 	R 	14 	64.29 	35.71
chr1.1175432 	chr1 	1175432 	R 	32 	46.88 	53.12
chr1.1175360 	chr1 	1175360 	R 	23 	8.7 	91.3
chr1.1175385 	chr1 	1175385 	F 	19 	73.68 	26.32
chr1.1175489 	chr1 	1175489 	F 	20 	90 	10
chr1.1175227 	chr1 	1175227 	F 	40 	97.5 	2.5
chr1.1175307 	chr1 	1175307 	F 	23 	100 	0
chr1.1175078 	chr1 	1175078 	R 	74 	97.3 	2.7
chr1.1175568 	chr1 	1175568 	R 	41 	80.49 	19.51
chr1.1175371 	chr1 	1175371 	R 	23 	39.13 	60.87
chr1.1175431 	chr1 	1175431 	F 	17 	58.82 	41.18
chr1.1175179 	chr1 	1175179 	F 	40 	60 	40
chr1.1175058 	chr1 	1175058 	R 	74 	95.95 	4.05
chr1.1175214 	chr1 	1175214 	F 	40 	55 	45
chr1.1175228 	chr1 	1175228 	R 	14 	78.57 	21.43
chr1.1176532 	chr1 	1176532 	F 	79 	73.42 	26.58
chr1.1176720 	chr1 	1176720 	R 	15 	100 	0
chr1.1176298 	chr1 	1176298 	F 	22 	40.91 	59.09
chr1.1176675 	chr1 	1176675 	R 	15 	13.33 	86.67
chr1.1176279 	chr1 	1176279 	F 	22 	31.82 	68.18
chr1.1176573 	chr1 	1176573 	F 	80 	2.5 	97.5
chr1.1176280 	chr1 	1176280 	R 	11 	63.64 	36.36
chr1.1176221 	chr1 	1176221 	R 	42 	54.76 	45.24
chr1.1176080 	chr1 	1176080 	F 	11 	9.09 	90.91
chr1.1176042 	chr1 	1176042 	F 	10 	20 	80
chr1.1176038 	chr1 	1176038 	F 	10 	10 	90
chr1.1176719 	chr1 	1176719 	F 	39 	100 	0
chr1.1176063 	chr1 	1176063 	F 	10 	100 	0
chr1.1176066 	chr1 	1176066 	F 	10 	60 	40
chr1.1176220 	chr1 	1176220 	F 	13 	61.54 	38.46
chr1.1176886 	chr1 	1176886 	R 	70 	0 	100
chr1.1176935 	chr1 	1176935 	R 	70 	44.29 	55.71
chr1.1178413 	chr1 	1178413 	F 	23 	65.22 	34.78
chr1.1178448 	chr1 	1178448 	F 	23 	91.3 	8.7
chr1.1178150 	chr1 	1178150 	R 	103 	53.4 	46.6
chr1.1178403 	chr1 	1178403 	F 	23 	95.65 	4.35
chr1.1177611 	chr1 	1177611 	F 	11 	72.73 	27.27
chr1.1178136 	chr1 	1178136 	R 	103 	96.12 	3.88
chr1.1178404 	chr1 	1178404 	R 	54 	96.3 	3.7
chr1.1178422 	chr1 	1178422 	F 	23 	82.61 	17.39
chr1.1178441 	chr1 	1178441 	F 	23 	56.52 	43.48
chr1.1177670 	chr1 	1177670 	R 	23 	86.96 	13.04
chr1.1178245 	chr1 	1178245 	F 	40 	85 	15
chr1.1177641 	chr1 	1177641 	R 	24 	91.67 	8.33
chr1.1178118 	chr1 	1178118 	R 	103 	94.17 	5.83
chr1.1178206 	chr1 	1178206 	F 	40 	57.5 	42.5
chr1.1177577 	chr1 	1177577 	F 	11 	100 	0
chr1.1178489 	chr1 	1178489 	R 	51 	74.51 	25.49
chr1.1177723 	chr1 	1177723 	F 	23 	43.48 	56.52
chr1.1178449 	chr1 	1178449 	R 	51 	100 	0
chr1.1178494 	chr1 	1178494 	R 	51 	98.04 	1.96
chr1.1177608 	chr1 	1177608 	F 	11 	90.91 	9.09
chr1.1178014 	chr1 	1178014 	F 	54 	92.59 	7.41
chr1.1177767 	chr1 	1177767 	F 	23 	0 	100
chr1.1177987 	chr1 	1177987 	F 	54 	98.15 	1.85
chr1.1178162 	chr1 	1178162 	R 	105 	68.57 	31.43
chr1.1177770 	chr1 	1177770 	F 	23 	8.7 	91.3
chr1.1177582 	chr1 	1177582 	F 	11 	100 	0
chr1.1179395 	chr1 	1179395 	F 	53 	58.49 	41.51
chr1.1179449 	chr1 	1179449 	R 	12 	100 	0
chr1.1179430 	chr1 	1179430 	F 	52 	90.38 	9.62
chr1.1179473 	chr1 	1179473 	F 	78 	91.03 	8.97
chr1.1179471 	chr1 	1179471 	R 	12 	91.67 	8.33
chr1.1179478 	chr1 	1179478 	F 	78 	93.59 	6.41
chr1.1179470 	chr1 	1179470 	F 	78 	91.03 	8.97
chr1.1179411 	chr1 	1179411 	F 	53 	56.6 	43.4
chr1.1178817 	chr1 	1178817 	R 	18 	88.89 	11.11
chr1.1178789 	chr1 	1178789 	F 	21 	61.9 	38.1
chr1.1179044 	chr1 	1179044 	R 	21 	100 	0
chr1.1179030 	chr1 	1179030 	R 	21 	90.48 	9.52
chr1.1178899 	chr1 	1178899 	F 	31 	100 	0
chr1.1178762 	chr1 	1178762 	F 	22 	90.91 	9.09
chr1.1179422 	chr1 	1179422 	F 	53 	96.23 	3.77
chr1.1178802 	chr1 	1178802 	R 	18 	38.89 	61.11
chr1.1178752 	chr1 	1178752 	F 	22 	90.91 	9.09
chr1.1179431 	chr1 	1179431 	R 	12 	91.67 	8.33
chr1.1179278 	chr1 	1179278 	R 	57 	64.91 	35.09
chr1.1179141 	chr1 	1179141 	F 	23 	91.3 	8.7
chr1.1178790 	chr1 	1178790 	R 	18 	44.44 	55.56
chr1.1179015 	chr1 	1179015 	R 	21 	90.48 	9.52
chr1.1179136 	chr1 	1179136 	F 	23 	100 	0
chr1.1179126 	chr1 	1179126 	F 	23 	100 	0
chr1.1179507 	chr1 	1179507 	F 	78 	62.82 	37.18
chr1.1179322 	chr1 	1179322 	R 	57 	92.98 	7.02
chr1.1178749 	chr1 	1178749 	F 	22 	90.91 	9.09
chr1.1178907 	chr1 	1178907 	F 	31 	93.55 	6.45
chr1.1179423 	chr1 	1179423 	R 	12 	91.67 	8.33
chr1.1178743 	chr1 	1178743 	F 	19 	94.74 	5.26
chr1.1179309 	chr1 	1179309 	R 	57 	92.98 	7.02
chr1.1179847 	chr1 	1179847 	F 	27 	96.3 	3.7
chr1.1179983 	chr1 	1179983 	R 	22 	86.36 	13.64
chr1.1179816 	chr1 	1179816 	F 	27 	100 	0
chr1.1179946 	chr1 	1179946 	R 	22 	100 	0
chr1.1179844 	chr1 	1179844 	F 	27 	92.59 	7.41
