chrBase 	chr 	base 	strand 	coverage 	freqC 	freqT
chr1.1158983 	chr1 	1158983 	F 	12 	100 	0
chr1.1159236 	chr1 	1159236 	R 	16 	100 	0
chr1.1159493 	chr1 	1159493 	R 	20 	95 	5
chr1.1159955 	chr1 	1159955 	R 	21 	100 	0
chr1.1159464 	chr1 	1159464 	R 	21 	95.24 	4.76
chr1.1159278 	chr1 	1159278 	F 	10 	100 	0
chr1.1159061 	chr1 	1159061 	R 	28 	100 	0
chr1.1159234 	chr1 	1159234 	R 	17 	100 	0
chr1.1159484 	chr1 	1159484 	R 	21 	95.24 	4.76
chr1.1163077 	chr1 	1163077 	R 	12 	100 	0
chr1.1162951 	chr1 	1162951 	R 	32 	100 	0
chr1.1162991 	chr1 	1162991 	R 	11 	90.91 	9.09
chr1.1162878 	chr1 	1162878 	R 	31 	96.77 	3.23
chr1.1162962 	chr1 	1162962 	F 	11 	100 	0
chr1.1163033 	chr1 	1163033 	F 	11 	90.91 	9.09
chr1.1162909 	chr1 	1162909 	R 	32 	93.75 	6.25
chr1.1163034 	chr1 	1163034 	R 	12 	100 	0
chr1.1162996 	chr1 	1162996 	F 	11 	100 	0
chr1.1163065 	chr1 	1163065 	R 	12 	75 	25
chr1.1162963 	chr1 	1162963 	R 	32 	100 	0
chr1.1162997 	chr1 	1162997 	R 	11 	90.91 	9.09
chr1.1162881 	chr1 	1162881 	R 	32 	96.88 	3.12
chr1.1162990 	chr1 	1162990 	F 	11 	100 	0
chr1.1163804 	chr1 	1163804 	F 	22 	100 	0
chr1.1163808 	chr1 	1163808 	F 	21 	90.48 	9.52
chr1.1163810 	chr1 	1163810 	F 	22 	100 	0
chr1.1163771 	chr1 	1163771 	F 	24 	100 	0
chr1.1163801 	chr1 	1163801 	R 	21 	90.48 	9.52
chr1.1163800 	chr1 	1163800 	F 	22 	95.45 	4.55
chr1.1163805 	chr1 	1163805 	R 	21 	95.24 	4.76
chr1.1163761 	chr1 	1163761 	F 	24 	100 	0
chr1.1163773 	chr1 	1163773 	F 	24 	100 	0
chr1.1163758 	chr1 	1163758 	F 	24 	100 	0
chr1.1163876 	chr1 	1163876 	R 	23 	100 	0
chr1.1163839 	chr1 	1163839 	R 	22 	100 	0
chr1.1163809 	chr1 	1163809 	R 	22 	100 	0
chr1.1163838 	chr1 	1163838 	F 	20 	90 	10
chr1.1163811 	chr1 	1163811 	R 	23 	100 	0
chr1.1165138 	chr1 	1165138 	R 	11 	100 	0
chr1.1165024 	chr1 	1165024 	R 	30 	100 	0
chr1.1164788 	chr1 	1164788 	F 	14 	85.71 	14.29
chr1.1164781 	chr1 	1164781 	F 	14 	85.71 	14.29
chr1.1164485 	chr1 	1164485 	R 	19 	100 	0
chr1.1164743 	chr1 	1164743 	F 	14 	92.86 	7.14
chr1.1164628 	chr1 	1164628 	F 	18 	100 	0
chr1.1164931 	chr1 	1164931 	R 	29 	96.55 	3.45
chr1.1164653 	chr1 	1164653 	F 	14 	100 	0
chr1.1164731 	chr1 	1164731 	F 	14 	85.71 	14.29
chr1.1164710 	chr1 	1164710 	F 	14 	92.86 	7.14
chr1.1164721 	chr1 	1164721 	F 	14 	92.86 	7.14
chr1.1164645 	chr1 	1164645 	F 	18 	100 	0
chr1.1164872 	chr1 	1164872 	R 	11 	100 	0
chr1.1164502 	chr1 	1164502 	R 	19 	100 	0
chr1.1164555 	chr1 	1164555 	F 	20 	100 	0
chr1.1164459 	chr1 	1164459 	R 	19 	100 	0
chr1.1164888 	chr1 	1164888 	R 	11 	100 	0
chr1.1164855 	chr1 	1164855 	R 	11 	100 	0
chr1.1164564 	chr1 	1164564 	F 	20 	90 	10
chr1.1164988 	chr1 	1164988 	R 	30 	100 	0
chr1.1164413 	chr1 	1164413 	R 	19 	100 	0
chr1.1164950 	chr1 	1164950 	R 	30 	96.67 	3.33
chr1.1164441 	chr1 	1164441 	R 	19 	100 	0
chr1.1167675 	chr1 	1167675 	R 	24 	0 	100
chr1.1167906 	chr1 	1167906 	R 	67 	0 	100
chr1.1167865 	chr1 	1167865 	F 	61 	3.28 	96.72
chr1.1167856 	chr1 	1167856 	R 	54 	1.85 	98.15
chr1.1167818 	chr1 	1167818 	F 	66 	0 	100
chr1.1167672 	chr1 	1167672 	R 	25 	0 	100
chr1.1167855 	chr1 	1167855 	F 	61 	0 	100
chr1.1167862 	chr1 	1167862 	F 	62 	1.61 	98.39
chr1.1167823 	chr1 	1167823 	F 	77 	1.3 	98.7
chr1.1167696 	chr1 	1167696 	F 	10 	0 	100
chr1.1167863 	chr1 	1167863 	R 	62 	3.23 	96.77
chr1.1167786 	chr1 	1167786 	F 	79 	0 	100
chr1.1167888 	chr1 	1167888 	R 	65 	0 	100
chr1.1167853 	chr1 	1167853 	F 	61 	1.64 	98.36
chr1.1167748 	chr1 	1167748 	R 	25 	0 	100
chr1.1167876 	chr1 	1167876 	R 	66 	0 	100
chr1.1167911 	chr1 	1167911 	R 	67 	0 	100
chr1.1167651 	chr1 	1167651 	F 	23 	4.35 	95.65
chr1.1167755 	chr1 	1167755 	R 	25 	0 	100
chr1.1167909 	chr1 	1167909 	R 	67 	0 	100
chr1.1167821 	chr1 	1167821 	R 	51 	0 	100
chr1.1167810 	chr1 	1167810 	F 	71 	0 	100
chr1.1167808 	chr1 	1167808 	F 	78 	0 	100
chr1.1167854 	chr1 	1167854 	R 	59 	0 	100
chr1.1167791 	chr1 	1167791 	F 	78 	0 	100
chr1.1167767 	chr1 	1167767 	R 	26 	57.69 	42.31
chr1.1167780 	chr1 	1167780 	F 	67 	0 	100
chr1.1167717 	chr1 	1167717 	F 	16 	0 	100
chr1.1167649 	chr1 	1167649 	F 	22 	22.73 	77.27
chr1.1167873 	chr1 	1167873 	R 	62 	0 	100
chr1.1167860 	chr1 	1167860 	F 	66 	1.52 	98.48
chr1.1167718 	chr1 	1167718 	R 	25 	0 	100
chr1.1167687 	chr1 	1167687 	R 	25 	0 	100
chr1.1167671 	chr1 	1167671 	F 	23 	0 	100
chr1.1167820 	chr1 	1167820 	F 	68 	0 	100
chr1.1167711 	chr1 	1167711 	F 	22 	0 	100
chr1.1167904 	chr1 	1167904 	R 	67 	0 	100
chr1.1167684 	chr1 	1167684 	R 	24 	0 	100
chr1.1167690 	chr1 	1167690 	R 	25 	0 	100
chr1.1167761 	chr1 	1167761 	R 	26 	0 	100
chr1.1167686 	chr1 	1167686 	F 	16 	0 	100
chr1.1167655 	chr1 	1167655 	F 	23 	4.35 	95.65
chr1.1167646 	chr1 	1167646 	F 	23 	56.52 	43.48
chr1.1167712 	chr1 	1167712 	R 	24 	0 	100
chr1.1167724 	chr1 	1167724 	F 	17 	0 	100
chr1.1167824 	chr1 	1167824 	R 	53 	0 	100
chr1.1167869 	chr1 	1167869 	R 	67 	1.49 	98.51
chr1.1167766 	chr1 	1167766 	F 	79 	64.56 	35.44
chr1.1167679 	chr1 	1167679 	R 	25 	0 	100
chr1.1167881 	chr1 	1167881 	R 	67 	0 	100
chr1.1167919 	chr1 	1167919 	R 	67 	53.73 	46.27
chr1.1167694 	chr1 	1167694 	R 	25 	0 	100
chr1.1167750 	chr1 	1167750 	R 	25 	0 	100
chr1.1167678 	chr1 	1167678 	F 	13 	0 	100
chr1.1167827 	chr1 	1167827 	R 	53 	3.77 	96.23
chr1.1167826 	chr1 	1167826 	F 	76 	0 	100
chr1.1167798 	chr1 	1167798 	F 	77 	0 	100
chr1.1167689 	chr1 	1167689 	F 	12 	0 	100
chr1.1167683 	chr1 	1167683 	F 	18 	0 	100
chr1.1167895 	chr1 	1167895 	R 	66 	0 	100
chr1.1167861 	chr1 	1167861 	R 	62 	0 	100
chr1.1167733 	chr1 	1167733 	R 	24 	0 	100
chr1.1167866 	chr1 	1167866 	R 	57 	0 	100
chr1.1167674 	chr1 	1167674 	F 	23 	0 	100
chr1.1167816 	chr1 	1167816 	F 	70 	0 	100
chr1.1167725 	chr1 	1167725 	R 	26 	0 	100
chr1.1167757 	chr1 	1167757 	R 	26 	0 	100
chr1.1167814 	chr1 	1167814 	F 	77 	0 	100
chr1.1167730 	chr1 	1167730 	R 	26 	0 	100
chr1.1167697 	chr1 	1167697 	R 	23 	0 	100
chr1.1168306 	chr1 	1168306 	F 	21 	76.19 	23.81
chr1.1168397 	chr1 	1168397 	R 	30 	90 	10
chr1.1168303 	chr1 	1168303 	F 	21 	85.71 	14.29
chr1.1168239 	chr1 	1168239 	F 	23 	78.26 	21.74
chr1.1168324 	chr1 	1168324 	F 	22 	72.73 	27.27
chr1.1168385 	chr1 	1168385 	R 	30 	96.67 	3.33
chr1.1168320 	chr1 	1168320 	F 	22 	90.91 	9.09
chr1.1168379 	chr1 	1168379 	R 	30 	96.67 	3.33
chr1.1168261 	chr1 	1168261 	F 	22 	59.09 	40.91
chr1.1168344 	chr1 	1168344 	R 	30 	96.67 	3.33
chr1.1168276 	chr1 	1168276 	F 	23 	56.52 	43.48
chr1.1168321 	chr1 	1168321 	R 	28 	78.57 	21.43
chr1.1168313 	chr1 	1168313 	R 	26 	73.08 	26.92
chr1.1168253 	chr1 	1168253 	F 	21 	47.62 	52.38
chr1.1168353 	chr1 	1168353 	R 	28 	96.43 	3.57
chr1.1168294 	chr1 	1168294 	F 	21 	85.71 	14.29
chr1.1168367 	chr1 	1168367 	R 	30 	100 	0
chr1.1168355 	chr1 	1168355 	R 	30 	90 	10
chr1.1168365 	chr1 	1168365 	R 	30 	80 	20
chr1.1168312 	chr1 	1168312 	F 	22 	63.64 	36.36
chr1.1168411 	chr1 	1168411 	R 	30 	80 	20
chr1.1168408 	chr1 	1168408 	R 	30 	86.67 	13.33
chr1.1168296 	chr1 	1168296 	F 	22 	59.09 	40.91
chr1.1168247 	chr1 	1168247 	F 	13 	46.15 	53.85
chr1.1168325 	chr1 	1168325 	R 	29 	72.41 	27.59
chr1.1168255 	chr1 	1168255 	F 	21 	38.1 	61.9
chr1.1170524 	chr1 	1170524 	F 	12 	91.67 	8.33
chr1.1170597 	chr1 	1170597 	F 	11 	90.91 	9.09
chr1.1170612 	chr1 	1170612 	F 	11 	100 	0
chr1.1170633 	chr1 	1170633 	R 	21 	95.24 	4.76
chr1.1170601 	chr1 	1170601 	F 	12 	100 	0
chr1.1170587 	chr1 	1170587 	F 	12 	100 	0
chr1.1170689 	chr1 	1170689 	R 	23 	95.65 	4.35
chr1.1170607 	chr1 	1170607 	F 	12 	91.67 	8.33
chr1.1170622 	chr1 	1170622 	R 	21 	90.48 	9.52
chr1.1170602 	chr1 	1170602 	R 	20 	95 	5
chr1.1170682 	chr1 	1170682 	R 	23 	91.3 	8.7
chr1.1170598 	chr1 	1170598 	R 	21 	100 	0
chr1.1170621 	chr1 	1170621 	F 	12 	83.33 	16.67
chr1.1170608 	chr1 	1170608 	R 	20 	100 	0
chr1.1170613 	chr1 	1170613 	R 	21 	95.24 	4.76
chr1.1171579 	chr1 	1171579 	F 	17 	94.12 	5.88
chr1.1171666 	chr1 	1171666 	F 	17 	100 	0
chr1.1171836 	chr1 	1171836 	F 	21 	100 	0
chr1.1171634 	chr1 	1171634 	R 	18 	88.89 	11.11
chr1.1171926 	chr1 	1171926 	F 	19 	89.47 	10.53
chr1.1171586 	chr1 	1171586 	F 	17 	100 	0
chr1.1171837 	chr1 	1171837 	R 	22 	90.91 	9.09
chr1.1171576 	chr1 	1171576 	F 	17 	100 	0
chr1.1171596 	chr1 	1171596 	R 	18 	94.44 	5.56
chr1.1171817 	chr1 	1171817 	R 	22 	86.36 	13.64
chr1.1171667 	chr1 	1171667 	R 	17 	94.12 	5.88
chr1.1171595 	chr1 	1171595 	F 	16 	100 	0
chr1.1171633 	chr1 	1171633 	F 	15 	100 	0
chr1.1171910 	chr1 	1171910 	F 	21 	90.48 	9.52
chr1.1171901 	chr1 	1171901 	F 	21 	90.48 	9.52
chr1.1171878 	chr1 	1171878 	F 	21 	90.48 	9.52
chr1.1171694 	chr1 	1171694 	R 	18 	94.44 	5.56
chr1.1173574 	chr1 	1173574 	R 	26 	11.54 	88.46
chr1.1173342 	chr1 	1173342 	F 	10 	20 	80
chr1.1173526 	chr1 	1173526 	R 	24 	8.33 	91.67
chr1.1173264 	chr1 	1173264 	F 	11 	36.36 	63.64
chr1.1173471 	chr1 	1173471 	F 	14 	21.43 	78.57
chr1.1173592 	chr1 	1173592 	R 	24 	8.33 	91.67
chr1.1173259 	chr1 	1173259 	R 	18 	16.67 	83.33
chr1.1173745 	chr1 	1173745 	R 	22 	45.45 	54.55
chr1.1173423 	chr1 	1173423 	F 	13 	53.85 	46.15
chr1.1173455 	chr1 	1173455 	F 	14 	28.57 	71.43
chr1.1173250 	chr1 	1173250 	F 	12 	58.33 	41.67
chr1.1173726 	chr1 	1173726 	R 	21 	47.62 	52.38
chr1.1173427 	chr1 	1173427 	F 	14 	42.86 	57.14
chr1.1173622 	chr1 	1173622 	F 	16 	0 	100
chr1.1173532 	chr1 	1173532 	R 	24 	16.67 	83.33
chr1.1173419 	chr1 	1173419 	F 	13 	69.23 	30.77
chr1.1173505 	chr1 	1173505 	F 	14 	21.43 	78.57
chr1.1173614 	chr1 	1173614 	F 	16 	62.5 	37.5
chr1.1173357 	chr1 	1173357 	R 	25 	56 	44
chr1.1173337 	chr1 	1173337 	F 	11 	36.36 	63.64
chr1.1173534 	chr1 	1173534 	R 	25 	20 	80
chr1.1173732 	chr1 	1173732 	R 	22 	50 	50
chr1.1173258 	chr1 	1173258 	F 	11 	27.27 	72.73
chr1.1173498 	chr1 	1173498 	F 	14 	50 	50
chr1.1173338 	chr1 	1173338 	R 	25 	24 	76
chr1.1173742 	chr1 	1173742 	R 	22 	31.82 	68.18
chr1.1173283 	chr1 	1173283 	R 	19 	21.05 	78.95
chr1.1173465 	chr1 	1173465 	F 	14 	42.86 	57.14
chr1.1173301 	chr1 	1173301 	R 	19 	15.79 	84.21
chr1.1173300 	chr1 	1173300 	F 	11 	36.36 	63.64
chr1.1173615 	chr1 	1173615 	R 	26 	61.54 	38.46
chr1.1173265 	chr1 	1173265 	R 	19 	21.05 	78.95
chr1.1173538 	chr1 	1173538 	R 	25 	28 	72
chr1.1173343 	chr1 	1173343 	R 	25 	28 	72
chr1.1173255 	chr1 	1173255 	F 	11 	27.27 	72.73
chr1.1173282 	chr1 	1173282 	F 	12 	33.33 	66.67
chr1.1173611 	chr1 	1173611 	R 	25 	32 	68
chr1.1174377 	chr1 	1174377 	R 	19 	89.47 	10.53
chr1.1174368 	chr1 	1174368 	R 	20 	90 	10
chr1.1174292 	chr1 	1174292 	F 	28 	85.71 	14.29
chr1.1174356 	chr1 	1174356 	R 	20 	85 	15
chr1.1174401 	chr1 	1174401 	R 	20 	95 	5
chr1.1174250 	chr1 	1174250 	F 	30 	90 	10
chr1.1174262 	chr1 	1174262 	F 	30 	66.67 	33.33
chr1.1175105 	chr1 	1175105 	F 	18 	77.78 	22.22
chr1.1175067 	chr1 	1175067 	R 	14 	71.43 	28.57
chr1.1175000 	chr1 	1175000 	R 	15 	46.67 	53.33
chr1.1175077 	chr1 	1175077 	F 	17 	94.12 	5.88
chr1.1174872 	chr1 	1174872 	F 	11 	100 	0
chr1.1175004 	chr1 	1175004 	R 	16 	87.5 	12.5
chr1.1175174 	chr1 	1175174 	F 	19 	52.63 	47.37
chr1.1174877 	chr1 	1174877 	F 	10 	80 	20
chr1.1175078 	chr1 	1175078 	R 	14 	85.71 	14.29
chr1.1175143 	chr1 	1175143 	F 	18 	38.89 	61.11
chr1.1175179 	chr1 	1175179 	F 	10 	90 	10
chr1.1175058 	chr1 	1175058 	R 	14 	71.43 	28.57
chr1.1175214 	chr1 	1175214 	F 	10 	40 	60
chr1.1175464 	chr1 	1175464 	F 	27 	81.48 	18.52
chr1.1175489 	chr1 	1175489 	F 	26 	73.08 	26.92
chr1.1175490 	chr1 	1175490 	R 	17 	76.47 	23.53
chr1.1175568 	chr1 	1175568 	R 	19 	84.21 	15.79
chr1.1176886 	chr1 	1176886 	R 	13 	92.31 	7.69
chr1.1176532 	chr1 	1176532 	F 	19 	89.47 	10.53
chr1.1176720 	chr1 	1176720 	R 	13 	84.62 	15.38
chr1.1176117 	chr1 	1176117 	F 	10 	80 	20
chr1.1176935 	chr1 	1176935 	R 	15 	73.33 	26.67
chr1.1176298 	chr1 	1176298 	F 	11 	100 	0
chr1.1176165 	chr1 	1176165 	F 	10 	90 	10
chr1.1176675 	chr1 	1176675 	R 	11 	63.64 	36.36
chr1.1176279 	chr1 	1176279 	F 	11 	81.82 	18.18
chr1.1176573 	chr1 	1176573 	F 	19 	73.68 	26.32
chr1.1176166 	chr1 	1176166 	R 	47 	93.62 	6.38
chr1.1176221 	chr1 	1176221 	R 	47 	76.6 	23.4
chr1.1176109 	chr1 	1176109 	F 	10 	90 	10
chr1.1176132 	chr1 	1176132 	F 	10 	90 	10
chr1.1176719 	chr1 	1176719 	F 	13 	100 	0
chr1.1176168 	chr1 	1176168 	R 	47 	93.62 	6.38
chr1.1176376 	chr1 	1176376 	F 	10 	90 	10
chr1.1176133 	chr1 	1176133 	R 	47 	82.98 	17.02
chr1.1176167 	chr1 	1176167 	F 	10 	80 	20
chr1.1176868 	chr1 	1176868 	R 	13 	84.62 	15.38
chr1.1176645 	chr1 	1176645 	R 	10 	70 	30
chr1.1176777 	chr1 	1176777 	F 	13 	100 	0
chr1.1176355 	chr1 	1176355 	F 	10 	100 	0
chr1.1176865 	chr1 	1176865 	R 	12 	58.33 	41.67
chr1.1176812 	chr1 	1176812 	F 	13 	92.31 	7.69
chr1.1178326 	chr1 	1178326 	R 	11 	90.91 	9.09
chr1.1177776 	chr1 	1177776 	F 	14 	92.86 	7.14
chr1.1178150 	chr1 	1178150 	R 	16 	93.75 	6.25
chr1.1177820 	chr1 	1177820 	F 	13 	92.31 	7.69
chr1.1178136 	chr1 	1178136 	R 	16 	100 	0
chr1.1178404 	chr1 	1178404 	R 	11 	100 	0
chr1.1178280 	chr1 	1178280 	F 	14 	100 	0
chr1.1178245 	chr1 	1178245 	F 	15 	100 	0
chr1.1178118 	chr1 	1178118 	R 	16 	100 	0
chr1.1178105 	chr1 	1178105 	R 	16 	100 	0
chr1.1178206 	chr1 	1178206 	F 	16 	100 	0
chr1.1177723 	chr1 	1177723 	F 	14 	92.86 	7.14
chr1.1177767 	chr1 	1177767 	F 	14 	100 	0
chr1.1178162 	chr1 	1178162 	R 	16 	100 	0
chr1.1178076 	chr1 	1178076 	R 	16 	100 	0
chr1.1178086 	chr1 	1178086 	R 	16 	100 	0
chr1.1177770 	chr1 	1177770 	F 	14 	92.86 	7.14
chr1.1179563 	chr1 	1179563 	F 	23 	100 	0
chr1.1179473 	chr1 	1179473 	F 	25 	100 	0
chr1.1179478 	chr1 	1179478 	F 	25 	96 	4
chr1.1179470 	chr1 	1179470 	F 	25 	100 	0
chr1.1178962 	chr1 	1178962 	R 	30 	90 	10
chr1.1178955 	chr1 	1178955 	R 	31 	100 	0
chr1.1179044 	chr1 	1179044 	R 	34 	100 	0
chr1.1178961 	chr1 	1178961 	F 	54 	100 	0
chr1.1179030 	chr1 	1179030 	R 	34 	94.12 	5.88
chr1.1179219 	chr1 	1179219 	F 	18 	100 	0
chr1.1178899 	chr1 	1178899 	F 	55 	100 	0
chr1.1178992 	chr1 	1178992 	R 	32 	90.62 	9.38
chr1.1179538 	chr1 	1179538 	F 	24 	95.83 	4.17
chr1.1179278 	chr1 	1179278 	R 	22 	81.82 	18.18
chr1.1179192 	chr1 	1179192 	F 	20 	80 	20
chr1.1179141 	chr1 	1179141 	F 	21 	95.24 	4.76
chr1.1179205 	chr1 	1179205 	F 	20 	95 	5
chr1.1179015 	chr1 	1179015 	R 	34 	91.18 	8.82
chr1.1179136 	chr1 	1179136 	F 	21 	85.71 	14.29
chr1.1179126 	chr1 	1179126 	F 	20 	100 	0
chr1.1179507 	chr1 	1179507 	F 	24 	100 	0
chr1.1179322 	chr1 	1179322 	R 	22 	100 	0
chr1.1179263 	chr1 	1179263 	R 	22 	100 	0
chr1.1178954 	chr1 	1178954 	F 	54 	100 	0
chr1.1179212 	chr1 	1179212 	F 	20 	95 	5
chr1.1178991 	chr1 	1178991 	F 	52 	92.31 	7.69
chr1.1178907 	chr1 	1178907 	F 	55 	98.18 	1.82
chr1.1179309 	chr1 	1179309 	R 	22 	100 	0
chr1.1182081 	chr1 	1182081 	F 	32 	3.12 	96.88
chr1.1181066 	chr1 	1181066 	R 	16 	93.75 	6.25
chr1.1182026 	chr1 	1182026 	F 	33 	3.03 	96.97
chr1.1182031 	chr1 	1182031 	F 	34 	2.94 	97.06
chr1.1182100 	chr1 	1182100 	R 	35 	5.71 	94.29
chr1.1181927 	chr1 	1181927 	F 	19 	5.26 	94.74
chr1.1181995 	chr1 	1181995 	R 	15 	33.33 	66.67
chr1.1181127 	chr1 	1181127 	F 	17 	94.12 	5.88
chr1.1182047 	chr1 	1182047 	F 	34 	0 	100
chr1.1181129 	chr1 	1181129 	F 	16 	93.75 	6.25
chr1.1182019 	chr1 	1182019 	F 	34 	8.82 	91.18
chr1.1181929 	chr1 	1181929 	F 	19 	0 	100
chr1.1181889 	chr1 	1181889 	F 	21 	4.76 	95.24
chr1.1181068 	chr1 	1181068 	R 	15 	100 	0
chr1.1182067 	chr1 	1182067 	R 	36 	0 	100
chr1.1181959 	chr1 	1181959 	R 	14 	14.29 	85.71
chr1.1181122 	chr1 	1181122 	R 	16 	100 	0
chr1.1181906 	chr1 	1181906 	R 	14 	14.29 	85.71
chr1.1181112 	chr1 	1181112 	R 	17 	94.12 	5.88
chr1.1181942 	chr1 	1181942 	R 	15 	6.67 	93.33
chr1.1182118 	chr1 	1182118 	R 	34 	2.94 	97.06
chr1.1181130 	chr1 	1181130 	R 	17 	94.12 	5.88
chr1.1181994 	chr1 	1181994 	F 	32 	68.75 	31.25
chr1.1182063 	chr1 	1182063 	F 	31 	6.45 	93.55
chr1.1182097 	chr1 	1182097 	R 	36 	8.33 	91.67
chr1.1182044 	chr1 	1182044 	R 	31 	0 	100
chr1.1181917 	chr1 	1181917 	F 	20 	0 	100
chr1.1181976 	chr1 	1181976 	R 	15 	0 	100
chr1.1181958 	chr1 	1181958 	F 	19 	10.53 	89.47
chr1.1180738 	chr1 	1180738 	F 	19 	100 	0
chr1.1181930 	chr1 	1181930 	R 	15 	6.67 	93.33
chr1.1182048 	chr1 	1182048 	R 	33 	0 	100
chr1.1180873 	chr1 	1180873 	F 	22 	86.36 	13.64
chr1.1181956 	chr1 	1181956 	F 	17 	11.76 	88.24
chr1.1181030 	chr1 	1181030 	F 	25 	96 	4
chr1.1181928 	chr1 	1181928 	R 	15 	20 	80
chr1.1182136 	chr1 	1182136 	R 	36 	27.78 	72.22
chr1.1181403 	chr1 	1181403 	F 	13 	92.31 	7.69
chr1.1181104 	chr1 	1181104 	R 	17 	94.12 	5.88
chr1.1181067 	chr1 	1181067 	F 	24 	95.83 	4.17
chr1.1182049 	chr1 	1182049 	F 	32 	0 	100
chr1.1181128 	chr1 	1181128 	R 	16 	93.75 	6.25
chr1.1181236 	chr1 	1181236 	F 	12 	91.67 	8.33
chr1.1182095 	chr1 	1182095 	R 	35 	0 	100
chr1.1181103 	chr1 	1181103 	F 	22 	90.91 	9.09
chr1.1182087 	chr1 	1182087 	R 	36 	0 	100
chr1.1180816 	chr1 	1180816 	R 	10 	80 	20
chr1.1181935 	chr1 	1181935 	F 	18 	11.11 	88.89
chr1.1181121 	chr1 	1181121 	F 	22 	100 	0
chr1.1182066 	chr1 	1182066 	F 	32 	6.25 	93.75
chr1.1182001 	chr1 	1182001 	F 	34 	5.88 	94.12
chr1.1182132 	chr1 	1182132 	R 	35 	0 	100
chr1.1182107 	chr1 	1182107 	R 	34 	0 	100
chr1.1182050 	chr1 	1182050 	R 	35 	0 	100
chr1.1182076 	chr1 	1182076 	F 	32 	3.12 	96.88
chr1.1181957 	chr1 	1181957 	R 	15 	26.67 	73.33
chr1.1181065 	chr1 	1181065 	F 	23 	100 	0
chr1.1181992 	chr1 	1181992 	R 	15 	0 	100
chr1.1181883 	chr1 	1181883 	F 	21 	66.67 	33.33
chr1.1182010 	chr1 	1182010 	F 	34 	11.76 	88.24
chr1.1181374 	chr1 	1181374 	F 	14 	100 	0
chr1.1181975 	chr1 	1181975 	F 	19 	5.26 	94.74
chr1.1180894 	chr1 	1180894 	F 	23 	100 	0
chr1.1181936 	chr1 	1181936 	R 	15 	13.33 	86.67
chr1.1182077 	chr1 	1182077 	R 	35 	0 	100
chr1.1180815 	chr1 	1180815 	F 	18 	77.78 	22.22
chr1.1181920 	chr1 	1181920 	R 	14 	14.29 	85.71
chr1.1181465 	chr1 	1181465 	F 	12 	75 	25
chr1.1182064 	chr1 	1182064 	R 	34 	0 	100
chr1.1181919 	chr1 	1181919 	F 	19 	10.53 	89.47
chr1.1181111 	chr1 	1181111 	F 	22 	77.27 	22.73
chr1.1182082 	chr1 	1182082 	R 	36 	0 	100
chr1.1180735 	chr1 	1180735 	F 	19 	100 	0
chr1.1181209 	chr1 	1181209 	F 	12 	100 	0
chr1.1182004 	chr1 	1182004 	F 	34 	2.94 	97.06
chr1.1181941 	chr1 	1181941 	F 	17 	11.76 	88.24
chr1.1182086 	chr1 	1182086 	F 	28 	10.71 	89.29
chr1.1181457 	chr1 	1181457 	F 	14 	85.71 	14.29
chr1.1181918 	chr1 	1181918 	R 	14 	0 	100
chr1.1182110 	chr1 	1182110 	R 	28 	0 	100
chr1.1181148 	chr1 	1181148 	R 	17 	70.59 	29.41
chr1.1182043 	chr1 	1182043 	F 	34 	0 	100
chr1.1181905 	chr1 	1181905 	F 	20 	0 	100
chr1.1181887 	chr1 	1181887 	F 	21 	0 	100
chr1.1180874 	chr1 	1180874 	R 	10 	100 	0
chr1.1182393 	chr1 	1182393 	R 	49 	8.16 	91.84
chr1.1182349 	chr1 	1182349 	R 	53 	3.77 	96.23
chr1.1182529 	chr1 	1182529 	F 	10 	10 	90
chr1.1182616 	chr1 	1182616 	R 	16 	18.75 	81.25
chr1.1182958 	chr1 	1182958 	F 	14 	85.71 	14.29
chr1.1182305 	chr1 	1182305 	R 	40 	35 	65
chr1.1182972 	chr1 	1182972 	F 	10 	80 	20
chr1.1182973 	chr1 	1182973 	R 	16 	100 	0
chr1.1182554 	chr1 	1182554 	R 	10 	60 	40
chr1.1182894 	chr1 	1182894 	F 	19 	47.37 	52.63
chr1.1182946 	chr1 	1182946 	F 	14 	71.43 	28.57
chr1.1182377 	chr1 	1182377 	R 	53 	11.32 	88.68
chr1.1182755 	chr1 	1182755 	F 	14 	50 	50
chr1.1182530 	chr1 	1182530 	R 	15 	6.67 	93.33
chr1.1182782 	chr1 	1182782 	F 	13 	69.23 	30.77
chr1.1182961 	chr1 	1182961 	F 	13 	100 	0
chr1.1182469 	chr1 	1182469 	F 	11 	9.09 	90.91
chr1.1182912 	chr1 	1182912 	F 	18 	66.67 	33.33
chr1.1182851 	chr1 	1182851 	R 	14 	92.86 	7.14
chr1.1182734 	chr1 	1182734 	F 	14 	71.43 	28.57
chr1.1183040 	chr1 	1183040 	R 	17 	94.12 	5.88
chr1.1182328 	chr1 	1182328 	R 	44 	20.45 	79.55
chr1.1182895 	chr1 	1182895 	R 	15 	80 	20
chr1.1182397 	chr1 	1182397 	R 	53 	35.85 	64.15
chr1.1182452 	chr1 	1182452 	F 	11 	9.09 	90.91
chr1.1182740 	chr1 	1182740 	F 	14 	50 	50
chr1.1182381 	chr1 	1182381 	R 	52 	7.69 	92.31
chr1.1183064 	chr1 	1183064 	R 	18 	94.44 	5.56
chr1.1182864 	chr1 	1182864 	R 	15 	66.67 	33.33
chr1.1182448 	chr1 	1182448 	F 	11 	27.27 	72.73
